reachid,Str_Order,iso_pred,assignment_sum,assignment_rescale,assignment_norm
3436,3,0.707180293,29.507638784491693,4.046937435096815e-4,0.4647262865806224
3441,3,0.706910471,0,0,0
3445,3,0.705193483,25.431306174692367,3.487873283709245e-4,0.40052667608467296
3446,7,0.708894748,0,0,0
3474,3,0.707681559,0,0,0
3493,7,0.708894723,0,0,0
3498,3,0.707692426,0,0,0
3525,3,0.706237965,0,0,0
3532,7,0.708901577,0,0,0
3536,3,0.706625578,0,0,0
3541,5,0.706452698,47.267279996748016,6.482651027115642e-4,0.7444291856114247
3542,3,0.707313105,0,0,0
3547,3,0.707183469,29.552653850538583,4.053111197669246e-4,0.4654352448485794
3550,5,0.704963221,17.20063078592164,2.359045979355347e-4,0.2708988452233216
3566,3,0.706843439,0,0,0
3743,5,0.707060763,0,0,0
3744,3,0.70675822,0,0,0
3745,7,0.708909099,0,0,0
3847,3,0.707178398,0,0,0
3848,3,0.706788879,0,0,0
3568,3,0.706113815,0,0,0
3571,5,0.706990712,0,0,0
3594,3,0.706943756,0,0,0
3595,3,0.706818069,0,0,0
3596,3,0.706630871,0,0,0
3598,3,0.707701387,0,0,0
3603,5,0.706461605,47.09672679974066,6.459259859740796e-4,0.7417430827182532
3618,3,0.706988371,0,0,0
3620,3,0.706959991,0,0,0
3622,3,0.707320398,0,0,0
3623,3,0.708014608,0,0,0
3628,5,0.706494045,45.580205886299474,6.251270826781036e-4,0.7178588560685838
3630,3,0.70779961,0,0,0
3633,3,0.707340932,0,0,0
3808,3,0.706775352,0,0,0
3642,3,0.70665803,0,0,0
3647,5,0.706529886,39.70552965072367,5.445565993857553e-4,0.6253364929014761
3650,3,0.708041622,0,0,0
3653,3,0.706705912,0,0,0
3655,7,0.708904292,0,0,0
3656,5,0.706999704,0,0,0
3657,3,0.707005419,0,0,0
3663,3,0.707833743,0,0,0
3664,3,0.706987706,0,0,0
3667,3,0.706973833,0,0,0
3673,3,0.707111322,28.50202159597683,3.9090182381288594e-4,0.4488884642067843
3676,3,0.7068696,0,0,0
3678,3,0.706710476,0,0,0
3679,3,0.704940902,0,0,0
3685,3,0.706538391,0,0,0
3686,4,0.70817084,54.670190823441374,7.497951409909213e-4,0.8610202582995187
3690,3,0.704457498,0,0,0
3696,3,0.708057391,0,0,0
3716,4,0.705297546,26.038845250937154,3.5711965427777197e-4,0.4100950248406653
3805,6,0.707632754,0,0,0
3807,3,0.70689118,0,0,0
3812,3,0.707266145,0,0,0
4083,3,0.707206758,36.238477123063234,4.97006387841854e-4,0.5707326508818832
4085,3,0.707290465,0,0,0
4086,3,0.707202936,35.00985066034383,4.801559225706614e-4,0.5513825762186959
3729,5,0.70498026,18.385964967638227,2.5216131474070945e-4,0.2895670943722757
3892,3,0.706806921,0,0,0
3893,4,0.70507211,15.953705216239886,2.188031625967754e-4,0.25126057142334596
3895,3,0.708192956,0,0,0
3971,3,0.707676021,0,0,0
3977,4,0.70507087,15.954705977428784,2.1881688791701713e-4,0.25127633276685657
4129,5,0.704995741,0,0,0
3731,3,0.706723733,0,0,0
3733,3,0.705229396,25.796546979362628,3.537965624070339e-4,0.4062789832788134
3754,5,0.707082934,0,0,0
3755,3,0.706914401,0,0,0
3758,3,0.706705075,0,0,0
3761,5,0.707031117,0,0,0
3768,3,0.705259701,30.18371616521206,4.1396606408077865e-4,0.4753740694438334
3943,3,0.704953217,0,0,0
3945,3,0.708174846,0,0,0
3946,4,0.704808049,0,0,0
3951,3,0.707217562,35.94321321937393,4.929568786493358e-4,0.5660824347624238
4087,3,0.706577974,0,0,0
4089,3,0.707200639,34.96447574386182,4.795336110076571e-4,0.55066795053839
4094,5,0.70677851,28.92987709908581,3.9676981096356886e-4,0.4556269125321522
4095,3,0.707819861,0,0,0
3771,3,0.706707472,0,0,0
3772,3,0.706557628,0,0,0
3773,3,0.706752054,0,0,0
3774,3,0.704972598,0,0,0
3786,3,0.704533943,0,0,0
3789,3,0.706738275,0,0,0
3898,3,0.708079529,0,0,0
4005,5,0.706759416,29.001324830877095,3.977497080761459e-4,0.4567521682438163
4008,3,0.707681611,0,0,0
4009,4,0.704805943,0,0,0
4010,4,0.704807777,0,0,0
4014,3,0.705378977,0,0,0
4363,3,0.708184436,0,0,0
3790,3,0.70669856,0,0,0
3815,3,0.706686192,0,0,0
3819,3,0.707199352,35.24755860182071,4.834160586120724e-4,0.5551263230410046
3828,3,0.707072857,26.972930375515475,3.699305202566853e-4,0.4248062633259225
3829,3,0.708195344,0,0,0
3830,5,0.707102231,0,0,0
3831,3,0.707418102,35.586226775996295,4.880608521930058e-4,0.5604601284368596
3838,3,0.707400513,0,0,0
3843,3,0.706747541,0,0,0
3883,3,0.706924214,0,0,0
3884,3,0.705307053,0,0,0
4495,3,0.706764117,0,0,0
4496,3,0.707728053,0,0,0
3981,3,0.708135278,0,0,0
3983,3,0.70692864,0,0,0
4238,3,0.705489869,0,0,0
4442,3,0.707635454,0,0,0
4446,4,0.706965482,0,0,0
3859,3,0.706821244,0,0,0
3860,3,0.708139457,0,0,0
3877,3,0.708161703,0,0,0
3880,4,0.706876264,0,0,0
3881,3,0.706737853,0,0,0
3887,3,0.70532322,0,0,0
3888,5,0.707056955,0,0,0
3921,7,0.708918281,0,0,0
3928,3,0.707758187,41.059385009508645,5.631245640175202e-4,0.6466588419396544
3931,3,0.707208676,36.48998695115016,5.004558151105472e-4,0.5746937685198962
3932,3,0.707626071,0,0,0
3966,5,0.707081767,0,0,0
3969,4,0.708197947,0,0,0
3995,6,0.707698483,0,0,0
3998,3,0.707076046,0,0,0
4021,4,0.704733215,0,0,0
4022,4,0.705029794,0,0,0
4023,3,0.707439485,37.2097732165273,5.103275978170451e-4,0.5860299381362961
4024,3,0.707061183,0,0,0
4035,7,0.708928568,0,0,0
4037,6,0.707714091,0,0,0
4038,3,0.707223765,36.020904311210536,4.94022402699645e-4,0.5673060193695594
4041,5,0.707033569,0,0,0
4042,3,0.70655224,0,0,0
4050,3,0.706750869,0,0,0
4054,3,0.707283305,0,0,0
4058,3,0.704563491,0,0,0
4061,6,0.707714953,0,0,0
4066,3,0.706753874,0,0,0
4070,3,0.707676985,0,0,0
4071,3,0.707850163,0,0,0
4076,3,0.707189166,34.93178021253607,4.790851956984928e-4,0.5501530169995945
4079,3,0.707816252,0,0,0
4246,3,0.707378624,0,0,0
4516,6,0.707838951,0,0,0
4571,4,0.706924272,0,0,0
4332,3,0.70682666,0,0,0
4335,3,0.707215862,35.41114576404506,4.8565963701406546e-4,0.5577027153775117
4425,3,0.705815596,0,0,0
4426,3,0.70736335,0,0,0
4661,3,0.705728616,51.11314359437468,7.010106628601837e-4,0.8049990577544973
4666,4,0.70499229,14.09791459942608,1.9335121581873512e-4,0.22203306568078846
4995,3,0.708284555,0,0,0
5153,5,0.706921304,32.25707225201677,4.424018953082699e-4,0.5080280910691249
5222,3,0.705065078,0,0,0
5049,3,0.708214181,0,0,0
5058,4,0.708395966,51.81097055368563,7.10581276305335e-4,0.8159893824580403
5173,6,0.705040678,19.847022030861034,2.721995379518346e-4,0.31257780113986633
5664,4,0.708157304,0,0,0
5665,4,0.705194596,21.752456801566858,2.9833234837432516e-4,0.34258717029945873
4604,3,0.706008909,0,0,0
4607,3,0.704619016,0,0,0
4608,7,0.708940352,0,0,0
4808,3,0.70694949,0,0,0
5188,4,0.70810416,0,0,0
5192,4,0.706912021,31.680746805842627,4.344976606117722e-4,0.4989513368625771
5743,4,0.706406619,43.14757032837494,5.917637763925241e-4,0.679546414409158
5745,3,0.70773604,47.27881372731111,6.484232864494193e-4,0.7446108344317236
5748,4,0.706936445,0,0,0
6134,3,0.708109406,0,0,0
7750,5,0.707897536,53.02340797021169,7.272097107405233e-4,0.8350844900811448
7756,5,0.708136861,45.65319440467355,6.261281114947351e-4,0.7190083781755452
4210,3,0.707450256,0,0,0
4273,5,0.706805346,0,0,0
4274,5,0.706998701,0,0,0
4275,3,0.705658662,0,0,0
4318,4,0.705015621,14.502238064435275,1.988964638759729e-4,0.2284008995777483
4319,3,0.707066734,0,0,0
4430,4,0.706883984,0,0,0
4225,3,0.707507692,0,0,0
4231,3,0.706885407,30.068151275249797,4.123811054102905e-4,0.4735539969343554
4455,5,0.706813978,29.840928431778934,4.0926477123639284e-4,0.46997538364564984
4380,3,0.706833379,0,0,0
4601,4,0.707526256,46.753527633445344,6.412190503771029e-4,0.7363379171177507
4127,3,0.708097808,0,0,0
4128,3,0.705444416,0,0,0
4177,6,0.707792032,0,0,0
4178,3,0.707710951,0,0,0
4236,5,0.706985244,0,0,0
4133,5,0.706787532,28.889036213256468,3.962096830897244e-4,0.45498369491142854
4134,3,0.705352128,39.38501138317328,5.401607296075751e-4,0.6202885368332924
4137,3,0.707203184,34.993318555003015,4.7992918671940153e-4,0.5511222062182188
4138,3,0.706768857,0,0,0
4149,4,0.70452027,0,0,0
4150,5,0.704643767,0,0,0
4151,5,0.704644746,0,0,0
4152,4,0.706925154,0,0,0
4155,3,0.705731794,0,0,0
4157,3,0.705375254,40.519704273593206,5.557229071478263e-4,0.6381592182939666
4158,5,0.704634651,0,0,0
4162,5,0.704632097,0,0,0
4171,4,0.705033228,15.119157159724635,2.0735743562429431e-4,0.23811697758617173
4172,3,0.707459473,38.352598040005454,5.260013038484553e-4,0.604028692299787
4181,5,0.70463831,0,0,0
4184,5,0.70701561,0,0,0
4185,4,0.706646928,29.60131005374696,4.0597843378568357e-4,0.46620154867930225
4192,5,0.704634333,0,0,0
4196,3,0.707403106,0,0,0
4198,3,0.707687224,41.834896495562205,5.737606114735002e-4,0.6588726478543351
4200,3,0.707202302,34.93544330106839,4.791354345204392e-4,0.5502107082822985
4203,4,0.707509195,0,0,0
4259,3,0.705488049,48.476577892449534,6.648504789934183e-4,0.7634748478056662
4366,3,0.707689273,0,0,0
4217,6,0.707778584,0,0,0
4220,6,0.707735422,0,0,0
4223,4,0.706979144,0,0,0
4224,4,0.706964201,0,0,0
4244,3,0.706813667,0,0,0
4254,6,0.704915752,0,0,0
4263,3,0.707673944,42.372737563247476,5.811370375130244e-4,0.6673432979114756
4265,3,0.706585226,0,0,0
4289,3,0.707467913,41.893303116124194,5.74561651302326e-4,0.6597925144720519
4321,4,0.708210483,0,0,0
4326,3,0.70577658,0,0,0
4557,3,0.706564846,0,0,0
4291,3,0.707461551,38.073528200650486,5.221738943151462e-4,0.5996335222528957
4292,5,0.707015098,0,0,0
4294,5,0.707012631,0,0,0
4295,3,0.70746279,39.572225720596286,5.427283518969675e-4,0.6232370419461777
4300,3,0.706788666,0,0,0
4309,6,0.704936679,0,0,0
4329,3,0.706569541,0,0,0
4330,4,0.707476204,44.47163754145183,6.099232001618071e-4,0.7003996193575585
4340,7,0.708939652,0,0,0
4344,3,0.706860371,0,0,0
4346,3,0.707091176,0,0,0
4575,4,0.706932412,0,0,0
4463,4,0.706848299,30.613212288744286,4.198565521447204e-4,0.48213835648312053
4464,3,0.707660477,44.05362801950981,6.041902494674832e-4,0.6938162388876323
4550,3,0.706780024,0,0,0
4770,4,0.704981193,14.076553370426597,1.9305824911296427e-4,0.22169664009613796
4822,4,0.706930705,31.72545109442115,4.3511077459313513e-4,0.49965540058577285
4348,3,0.707219833,0,0,0
4355,3,0.70710887,0,0,0
4371,3,0.706932096,0,0,0
4373,4,0.706653584,29.70453440856475,4.073941434897938e-4,0.46782726571649075
4374,3,0.706875904,30.238899525255924,4.14722897276369e-4,0.47624317178650216
4375,3,0.70697621,29.82345961341154,4.0902518847779184e-4,0.46970026101892526
4377,7,0.708945135,0,0,0
4386,3,0.706838689,0,0,0
4390,3,0.708184828,0,0,0
4391,3,0.707387497,0,0,0
4393,3,0.705814517,0,0,0
4396,4,0.706783584,27.91452374999822,3.828443609867544e-4,0.4396357519064274
4405,3,0.706857528,0,0,0
4410,4,0.706868617,0,0,0
4412,3,0.705826272,0,0,0
4413,3,0.706845417,0,0,0
4415,4,0.707491212,44.61966620818169,6.119533956553598e-4,0.7027309754209586
4419,4,0.706958693,0,0,0
4428,3,0.706797171,0,0,0
4529,7,0.708944997,0,0,0
4619,5,0.707907056,0,0,0
4620,7,0.708939874,0,0,0
4811,4,0.707558666,47.65397585828145,6.535685902913943e-4,0.7505193961185757
4813,3,0.706805141,0,0,0
4461,5,0.707866043,0,0,0
4466,7,0.708946482,0,0,0
4470,5,0.707854549,0,0,0
4472,3,0.705836359,0,0,0
4476,3,0.706802908,0,0,0
4478,3,0.706563584,0,0,0
4480,6,0.707836112,0,0,0
4481,5,0.706851555,31.333760088553763,4.297387792050509e-4,0.49348651977585023
5288,3,0.705045038,0,0,0
4527,3,0.707229749,0,0,0
4891,4,0.707577959,47.59602130708495,6.527737505399513e-4,0.7496066493019056
5123,3,0.707751173,39.634440732594264,5.435816233597182e-4,0.6242168882736508
5125,3,0.707580605,0,0,0
5268,3,0.706193517,0,0,0
5330,3,0.705052033,0,0,0
5332,3,0.706166019,56.347024363031174,7.727927128175034e-4,0.8874293054536735
5333,5,0.706551839,38.23971624654815,5.24453143526243e-4,0.602250876830406
5646,3,0.706534292,0,0,0
5647,3,0.707892506,0,0,0
5816,3,0.706751606,0,0,0
5822,3,0.70674995,0,0,0
4579,3,0.70724355,0,0,0
4580,4,0.706918956,0,0,0
4688,3,0.707811945,0,0,0
4776,5,0.707944624,0,0,0
5051,3,0.705825779,55.41559558196549,7.600182782727697e-4,0.8727599026661326
5052,3,0.70685204,0,0,0
4731,6,0.704976652,18.359785139397847,2.51802261521561e-4,0.2891547789562463
5063,5,0.706906754,32.177335028427734,4.413083088052294e-4,0.5067722812060783
5183,3,0.705096473,0,0,0
5185,3,0.70587246,55.40416756303334,7.598615443573139e-4,0.8725799187358663
4504,4,0.707505037,46.34437297385717,6.356075430629293e-4,0.7298939950209576
4509,3,0.707676999,0,0,0
4511,4,0.706905035,0,0,0
4514,3,0.707526036,0,0,0
4523,3,0.707737959,0,0,0
4541,3,0.70680842,0,0,0
4542,7,0.708940788,0,0,0
4636,3,0.705340936,38.57713254172481,5.290807677361468e-4,0.607564965939144
4638,7,0.708942034,0,0,0
4695,3,0.707526378,0,0,0
4783,3,0.707602307,0,0,0
4784,3,0.706833249,0,0,0
4553,3,0.707697314,0,0,0
4561,3,0.707813196,0,0,0
4562,3,0.706550036,0,0,0
4563,3,0.707233303,0,0,0
4591,3,0.707767425,0,0,0
4592,3,0.706917831,0,0,0
4595,3,0.707963032,0,0,0
4597,3,0.706568388,0,0,0
4765,3,0.707572631,0,0,0
4889,3,0.70683056,0,0,0
4642,4,0.704992756,14.089450094085734,1.932351261384269e-4,0.22189975517894553
4654,3,0.705362212,40.16906794766338,5.509139717942594e-4,0.6326369222241338
4655,5,0.707936296,0,0,0
4656,3,0.706576673,0,0,0
4669,3,0.707647613,45.841823295249455,6.287151342117598e-4,0.7219791615885927
4672,4,0.708250787,53.629163297847036,7.35517572748124e-4,0.8446247459465634
4678,3,0.707718999,0,0,0
4680,4,0.707535737,46.92387748333683,6.435553782331675e-4,0.73902081742495
4683,5,0.707846258,0,0,0
4686,7,0.708944795,0,0,0
4690,3,0.706817759,0,0,0
4701,3,0.706794734,0,0,0
4704,3,0.707741866,0,0,0
4713,4,0.70828211,52.650466168998214,7.220948584561159e-4,0.829210897156464
4717,3,0.707621112,45.39033137605437,6.225229764360093e-4,0.7148684549488271
4745,5,0.707954815,0,0,0
4751,4,0.704988684,14.09647180579703,1.933314280763435e-4,0.22201034261133423
4755,4,0.707823564,0,0,0
4757,4,0.707548877,47.49231362440076,6.513514120518498e-4,0.7479733201624342
4761,7,0.708946966,0,0,0
5106,4,0.70507365,16.370972503244158,2.2452593362753094e-4,0.257832262171539
5024,3,0.706838781,0,0,0
5100,3,0.706730082,0,0,0
5238,4,0.706879168,0,0,0
5259,3,0.706944582,0,0,0
4797,3,0.706073586,0,0,0
4799,3,0.706934765,0,0,0
4807,4,0.70782111,38.85452234598747,5.328851357887161e-4,0.6119336765164899
5144,4,0.707526041,0,0,0
5150,3,0.705443673,0,0,0
5152,3,0.707736559,39.33781581346154,5.395134480028622e-4,0.6195452370384366
5780,3,0.705750537,0,0,0
5781,3,0.707375284,0,0,0
5411,4,0.707476823,0,0,0
4827,7,0.70894675,0,0,0
4836,5,0.707965419,0,0,0
4847,4,0.704996054,14.17910804088542,1.9446477417603357e-4,0.22331181003643413
4849,3,0.705764849,51.07757455185322,7.005228376879902e-4,0.8044388682669902
4854,3,0.706140205,0,0,0
4974,7,0.708952831,0,0,0
4975,3,0.706844398,29.373286542409517,4.02851118547574e-4,0.4626103253879076
5033,3,0.70720933,0,0,0
5038,4,0.70698024,31.58213551022661,4.3314521846393896e-4,0.49739827253366775
4860,4,0.706949125,31.741337146744044,4.353286499043756e-4,0.49990559566774345
4863,3,0.707546742,0,0,0
4867,4,0.708343223,51.28404608597872,7.033545701313654e-4,0.8076906618123681
4870,3,0.707743592,38.951897104680484,5.342206189802597e-4,0.6134672661860867
4871,3,0.706940274,0,0,0
4876,6,0.704995054,19.49716739538508,2.674013233895298e-4,0.3070678161907078
4882,5,0.706892379,0,0,0
4884,3,0.706816518,0,0,0
4895,3,0.707679884,0,0,0
4896,4,0.708326299,51.71126699992647,7.092138539674549e-4,0.8144191157675813
4972,4,0.708383549,51.33548003173516,7.040599805575831e-4,0.8085007132973463
4976,3,0.706951675,0,0,0
4977,3,0.706960953,0,0,0
4978,5,0.707897539,0,0,0
4987,3,0.706590389,0,0,0
4999,3,0.707567913,0,0,0
5001,4,0.708122922,0,0,0
5002,3,0.705504558,0,0,0
5008,3,0.707567188,0,0,0
5016,3,0.707580266,0,0,0
5017,7,0.708953486,0,0,0
5020,3,0.708278675,0,0,0
5022,3,0.706845799,29.39522263520796,4.0315196944172436e-4,0.46295580470676345
5023,4,0.708114016,0,0,0
5029,7,0.70895413,0,0,0
5031,3,0.705412873,0,0,0
5042,3,0.706953905,0,0,0
5043,5,0.707934902,0,0,0
5046,3,0.708223738,0,0,0
5070,3,0.70686346,0,0,0
5075,3,0.707598547,40.87392819712739,5.605810459742741e-4,0.6437380167130585
5084,3,0.708231567,0,0,0
5086,3,0.705128188,0,0,0
5094,3,0.707611793,0,0,0
5097,4,0.706948934,0,0,0
5098,3,0.705413033,42.95580227192294,5.891337003902407e-4,0.6765261911574568
5103,3,0.708240216,0,0,0
5108,3,0.707238606,0,0,0
5109,3,0.706216102,0,0,0
5112,3,0.706936708,0,0,0
5131,3,0.705415866,43.030297991884616,5.901554002967268e-4,0.6776994507176943
5132,4,0.707614827,48.898967217197836,6.706434981603994e-4,0.7701272073460284
5137,4,0.707781674,39.8434809326979,5.464485847503535e-4,0.6275091366521042
5143,4,0.706862956,0,0,0
5157,3,0.706809964,27.917166019809805,3.828805994018042e-4,0.43967736595242574
5161,7,0.70895566,0,0,0
5168,4,0.707576404,0,0,0
5169,3,0.708248974,0,0,0
5208,6,0.705059446,19.971491626673718,2.7390662360007856e-4,0.3145381170254133
5300,3,0.705965824,0,0,0
5301,3,0.705517137,0,0,0
5305,4,0.708422392,50.95377168415227,6.988248961362094e-4,0.8024890529193478
5369,3,0.708258333,0,0,0
5370,4,0.706897612,0,0,0
5371,7,0.708974933,0,0,0
5503,3,0.705594283,50.83025571669839,6.971308893870688e-4,0.8005437560656251
5614,4,0.706411463,43.63750022466878,5.984831064357218e-4,0.6872624944063527
5194,4,0.705085495,16.52544472762483,2.2664450174507674e-4,0.26026510011362497
5195,5,0.707957807,0,0,0
5197,4,0.708407267,51.32765475450369,7.039526578144814e-4,0.8083774702260925
5201,3,0.707616036,0,0,0
5202,4,0.706872205,0,0,0
5212,3,0.705067857,0,0,0
5214,5,0.708045922,0,0,0
5216,3,0.707726792,38.95282261238563,5.34233312207955e-4,0.6134818423357459
5218,3,0.705591603,0,0,0
5263,3,0.708149789,0,0,0
5335,4,0.708106665,0,0,0
5496,3,0.707858837,0,0,0
5219,3,0.70728393,0,0,0
5517,4,0.706914633,0,0,0
5518,3,0.705429699,43.972651438416385,6.03079665324216e-4,0.6925409099429348
5519,3,0.705968267,0,0,0
5521,4,0.707620578,50.1601001400858,6.879397856524055e-4,0.789989237799184
5523,4,0.707625278,50.22550094686106,6.888367499102283e-4,0.791019258340442
5524,3,0.707870299,0,0,0
5592,3,0.706911883,0,0,0
5246,3,0.705067783,0,0,0
5685,3,0.705561288,0,0,0
5445,4,0.706908656,0,0,0
5474,3,0.706482364,0,0,0
5476,3,0.707862561,0,0,0
5729,5,0.706269917,53.238994664981135,7.301664565240246e-4,0.8384798415299042
6082,3,0.708125566,0,0,0
5280,3,0.705041464,0,0,0
5281,4,0.706890484,0,0,0
5287,7,0.708965274,0,0,0
5299,4,0.707787547,40.09186942350176,5.498552032508135e-4,0.6314210952403093
5312,3,0.707549844,45.82637452864957,6.285032562220104e-4,0.721735853474831
5315,3,0.705042761,0,0,0
5316,4,0.707502595,0,0,0
5317,3,0.706759508,0,0,0
5318,4,0.707483725,0,0,0
5319,3,0.70784012,40.73210535470733,5.586359626203216e-4,0.6415043983814954
5322,7,0.708971289,0,0,0
5323,3,0.705068308,0,0,0
5327,3,0.705060611,0,0,0
5328,5,0.70691034,0,0,0
5329,4,0.707480609,0,0,0
5394,7,0.708976558,0,0,0
5420,4,0.707939995,0,0,0
5426,3,0.707577805,47.14837408743676,6.466343223595325e-4,0.7425564942012345
5430,3,0.707854418,41.09579635578261,5.636239412851308e-4,0.6472322971682101
5434,4,0.708453995,48.020788528745115,6.585993822792217e-4,0.7562964591855431
5438,4,0.705149908,18.550532202428272,2.544183347209466e-4,0.2921589222198164
5440,3,0.705227034,0,0,0
5450,3,0.705727852,0,0,0
5458,3,0.707863281,0,0,0
5459,3,0.707943973,0,0,0
5460,4,0.707631691,50.31131146618882,6.90013630939337e-4,0.7923707186957755
5464,4,0.707625518,50.22878366740437,6.888817720306111e-4,0.7910709590725512
5469,4,0.707619797,48.96121700065119,6.714972465095098e-4,0.7711076013015058
5471,3,0.705687554,0,0,0
5472,5,0.70651697,42.76239203642487,5.864811020983726e-4,0.6734801046445318
5473,4,0.707968971,0,0,0
5481,4,0.707634521,50.34791559748062,6.905156522304537e-4,0.792947210164069
5483,4,0.707787759,40.381593080038016,5.538287286149842e-4,0.635984056039037
5484,4,0.707620632,50.16086357398879,6.879502560572515e-4,0.7900012613909521
5485,4,0.707620386,50.15738344908551,6.879025265596364e-4,0.7899464516674445
5491,4,0.70764302,50.45316921441384,6.919591930222376e-4,0.7946048867712621
5937,4,0.708040762,0,0,0
6127,3,0.706120717,0,0,0
6006,4,0.706984951,0,0,0
6007,3,0.706825212,0,0,0
6104,3,0.707952458,0,0,0
6105,3,0.706096202,0,0,0
6106,3,0.708247776,0,0,0
6239,3,0.705500641,48.80607239525796,6.69369456766641e-4,0.7686641737919719
6241,5,0.706849024,0,0,0
5618,3,0.707889843,0,0,0
5619,3,0.70735544,0,0,0
5624,4,0.705756729,0,0,0
5625,3,0.707697726,46.248195205898234,6.342884764564151e-4,0.7283792571836943
5626,3,0.707956737,0,0,0
5630,3,0.70549813,0,0,0
5660,3,0.706571637,0,0,0
5794,3,0.705496964,0,0,0
5851,3,0.706742991,0,0,0
5856,4,0.706373503,0,0,0
6693,3,0.707801618,0,0,0
5864,4,0.707647746,50.50864809868351,6.927200792973073e-4,0.7954786434299558
5927,4,0.70803769,0,0,0
6028,3,0.707731101,48.1770515235682,6.607425105996153e-4,0.7587575006075449
5720,4,0.706930454,0,0,0
6129,3,0.706100746,53.01551391517801,7.271014447180746e-4,0.8349601638038491
6130,4,0.706064325,0,0,0
6030,4,0.7069879,0,0,0
6219,5,0.707010627,31.93244892490488,4.379497251282376e-4,0.502915482959477
5897,4,0.705965925,0,0,0
5954,3,0.707714866,0,0,0
5956,3,0.70730977,0,0,0
5709,5,0.706282075,53.04104960077204,7.274516635977216e-4,0.8353623343884924
5710,4,0.707635451,50.35977511016034,6.906783040311488e-4,0.7931339898426653
5712,3,0.708116008,0,0,0
5713,4,0.705810642,0,0,0
5715,3,0.706794905,0,0,0
5875,3,0.706881948,0,0,0
5876,3,0.707679964,50.5874997277293,6.938015199769035e-4,0.7967205057499103
6450,3,0.708196664,51.970008815145846,7.127624670763646e-4,0.8184941325402967
6454,3,0.706185117,0,0,0
6677,4,0.706415862,44.66754771845883,6.126100848530443e-4,0.7034850783374774
6678,7,0.708652858,0,0,0
6680,5,0.707814989,51.29528801315253,7.035087518205699e-4,0.8078677149174183
6681,5,0.70769909,49.81444876390997,6.831992182896456e-4,0.7845454514740613
6768,5,0.706962095,0,0,0
6769,4,0.707726884,48.365711894651625,6.633299650680427e-4,0.7617287798182893
7046,3,0.705909214,0,0,0
7120,3,0.705576872,50.51373077439763,6.927897875879915e-4,0.7955586922955316
6662,3,0.706902995,0,0,0
7341,3,0.706069792,0,0,0
7342,3,0.70746455,0,0,0
7343,7,0.708579918,0,0,0
7344,4,0.705848616,51.52946197814213,7.067204197963198e-4,0.8115558038884908
8526,3,0.708286589,0,0,0
8527,5,0.707900445,53.01097993316333,7.270392616959789e-4,0.8348887565102835
8205,3,0.708262727,0,0,0
5727,3,0.70551222,0,0,0
5735,7,0.708989634,0,0,0
5738,4,0.705816677,0,0,0
5739,4,0.707815765,41.685840243332635,5.717163227674852e-4,0.6565251079818233
5740,3,0.705447029,0,0,0
5752,3,0.705689862,0,0,0
5764,4,0.706952986,0,0,0
5768,4,0.705916912,0,0,0
5772,3,0.707129475,0,0,0
5773,3,0.706751015,0,0,0
5785,3,0.706751863,0,0,0
5786,4,0.705923256,0,0,0
5806,7,0.708988379,0,0,0
5869,3,0.706751246,0,0,0
5989,4,0.70765573,0,0,0
6048,4,0.706040354,0,0,0
6275,4,0.707434835,0,0,0
5814,4,0.707466566,0,0,0
5815,4,0.707442437,0,0,0
5829,3,0.706797992,0,0,0
5833,3,0.707729212,48.0710723050253,6.592890182683718e-4,0.7570883962428118
5834,3,0.70549027,48.535617447267754,6.656601994400129e-4,0.7644046827298508
5835,3,0.705838942,0,0,0
5840,4,0.705950054,0,0,0
5843,3,0.70738889,0,0,0
5900,4,0.705963338,56.88563709947502,7.801797222019349e-4,0.8959121087962483
5901,3,0.70540343,0,0,0
5966,7,0.708939094,0,0,0
6088,3,0.706829572,0,0,0
6225,4,0.705366684,37.68493759721916,5.168444205763677e-4,0.593513470782438
6226,7,0.708846786,0,0,0
6229,3,0.705623744,0,0,0
5870,4,0.705258055,24.497955677362846,3.3598653771703375e-4,0.3858270075049528
5871,4,0.705971623,56.869910480074466,7.799640334941922e-4,0.8956644246800143
5887,3,0.707716698,49.86840612709302,6.839392370846409e-4,0.7853952451566015
5889,3,0.707738376,49.41637212224383,6.777396446688549e-4,0.7782760010172793
5890,4,0.705923154,0,0,0
5903,3,0.707944604,0,0,0
5908,4,0.707807355,41.984186402192854,5.75808104721734e-4,0.6612238676330215
5912,3,0.708069411,0,0,0
5919,3,0.707402583,0,0,0
5922,3,0.705471327,47.050349456386016,6.4528992624618e-4,0.7410126694609916
5934,3,0.708105487,0,0,0
5935,4,0.70819466,0,0,0
5940,3,0.707727463,47.19530646321018,6.472779942907997e-4,0.7432956488612492
5941,4,0.70596251,57.60069789621,7.899866956700994e-4,0.9071738553281558
5944,3,0.706811763,0,0,0
5945,3,0.70811667,0,0,0
5946,3,0.706064628,0,0,0
5953,7,0.708967909,0,0,0
5961,3,0.70833374,39.410753389693895,5.405137781541011e-4,0.6206939568395095
5969,3,0.707536561,46.938313632543796,6.437533682962525e-4,0.7392481774676316
5970,3,0.707951361,0,0,0
5972,4,0.707369315,40.03896711025795,5.4912965433979e-4,0.6305879179140963
5978,3,0.708365725,33.801199024778406,4.635794096694277e-4,0.5323470922049387
5980,4,0.707168922,0,0,0
6172,3,0.70805917,0,0,0
