"Location","Q1","Q2","Q3","Q4","Total"
3508,0,0,0,0,0
3509,0,0,0,0,0
3510,0,0,0,0,0
3511,0,0,0,0,0
3512,0.000641010666448213,0.000759154453157197,0.000666369947623202,0.000386723466370195,0.000619184125956201
3513,0,0,0,0,0
3514,0,0,0,0,0
3515,0,0,0,0,0
3516,0,0,0,0,0
3517,0,0,0,0,0
3518,0,0,0,0,0
3519,0,0,0,0,0
3520,0,0,0,0,0
3521,0,0,0,0,0
3522,0,0,0,0,0
3523,0,0,0,0,0
3524,0,0,0,0,0
3525,0,0,0,0,0
3526,0,0,0,0,0
3527,0,0,0,0,0
3528,0,0,0,0,0
3529,0,0,0,0,0
3530,0,0,0,0,0
3531,0,0,0,0,0
3532,0,0,0,0,0
3533,0.000297637182539305,0.000335724002243048,0.000386074523193366,0.000232965108059143,0.000308959467539604
3534,0,0,0,0,0
3535,0,0,0,0,0
3536,0.000507701574048378,0.00043126576152663,0.000633226861347306,0.00118519906188509,0.000666910449044538
3537,0,0,0,0,0
3538,0,0,0,0,0
3539,0,0,0,0,0
3540,0,0,0,0,0
3541,0,0,0,0,0
3542,0,0,0,0,0
3543,0,0,0,0,0
3544,0,0,0,0,0
3545,0.000602914344517999,0.000641520662842092,0.000724969304869372,0.00141659814359619,0.000825124076596013
3546,0,0,0,0,0
3547,0,0,0,0,0
3548,0,0,0,0,0
3549,0,0,0,0,0
3550,0,0,0,0,0
3551,0,0,0,0,0
3552,0,0,0,0,0
3553,0,0,0,0,0
3554,0,0,0,0,0
3555,0.000401009070528649,0.000220281924334991,0.000305867692929177,0.000257670535309211,0.000292953818870902
3556,0,0,0,0,0
3557,0.000337968075530373,0.000239431846195961,0.000185194612188519,0.000191280686231222,0.000237878679189545
3558,0,0,0,0,0
3559,0.000141449402547991,0.000115818544915864,8.87260279305186e-05,0.000137749684593863,0.000123961515800136
3560,0,0,0,0,0
3561,0,0,0,0,0
3562,0,0,0,0,0
3563,0,0,0,0,0
3564,0,0,0,0,0
3565,0,0,0,0,0
3566,0,0,0,0,0
3567,0,0,0,0,0
3568,0,0,0,0,0
3569,0,0,0,0,0
3570,0,0,0,0,0
3571,0,0,0,0,0
3572,0,0,0,0,0
3573,0,0,0,0,0
3574,0,0,0,0,0
3575,0,0,0,0,0
3576,0,0,0,0,0
3577,0,0,0,0,0
3578,0,0,0,0,0
3579,0,0,0,0,0
3580,0,0,0,0,0
3581,0,0,0,0,0
3582,0.000690881375194924,0.000832209994991179,0.000686922474298332,0.000313572824070422,0.000641011614022738
3583,0,0,0,0,0
3584,0,0,0,0,0
3585,0,0,0,0,0
3586,0,0,0,0,0
3587,0,0,0,0,0
3588,0,0,0,0,0
3589,0.000528907299322479,0.00022877696558274,0.000501552239270415,0.000274044808139658,0.000381901721216153
3590,0,0,0,0,0
3591,0,0,0,0,0
3592,0,0,0,0,0
3593,0,0,0,0,0
3594,0,0,0,0,0
3595,0,0,0,0,0
3596,0,0,0,0,0
3597,0.000107402148773702,0.000240319491591309,0.000273697781154416,0,0.000159674349519138
3598,0,0,0,0,0
3599,0,0,0,0,0
3600,0,0,0,0,0
3601,0,0,0,0,0
3602,0,0,0,0,0
3603,0,0,0,0,0
3604,0,0,0,0,0
3605,0,0.000114304517707859,4.35724814389712e-05,4.52653774834808e-05,5.0991908178837e-05
3606,0,0,0,0,0
3607,0,0,0,0,0
3608,0,0,0,0,0
3609,0,0,0,0,0
3610,0,0,0,0,0
3611,0,0,0,0,0
3612,0,0,0,0,0
3613,0,0,0,0,0
3614,0,0,0,0,0
3615,0,0,0,0,0
3616,0,0,0,0,0
3617,0,0,0,0,0
3618,0,0,0,0,0
3619,0,0,0,0,0
3620,0,0,0,0,0
3621,0,0,0,0,0
3622,0,0,0,0,0
3623,0,0,0,0,0
3624,0,0,0,0,0
3625,0,0,0,0,0
3626,0,0,0,0,0
3627,0.000422368682563138,0.000385315967643091,0.000482026971270284,0.000634213982962833,0.000469202395690869
3628,0,0,0,0,0
3629,0,0,0,0,0
3630,0,0,0,0,0
3631,0.000603906308913859,0.000477366376034308,0.000629040430858479,0.000463269616212744,0.000544735318950086
3632,0,0,0,0,0
3633,0,0,0,0,0
3634,0.000519920321595314,0.000186883200875293,0.000492597300142444,0.000268831072258845,0.000364948424709148
3635,0,0,0,0,0
3636,0,0,0,0,0
3637,0,0,0,0,0
3638,0,0,0,0,0
3639,0,0,0,0,0
3640,0.000106425321085397,0.000192757709354635,8.8211524733243e-05,9.14545197430747e-05,0.000123817914602027
3641,0,0,0,0,0
3642,0,0,0,0,0
3643,0,0,0,0,0
3644,0,0,0,0,0
3645,0,0,0,0,0
3646,0,0,0,0,0
3647,0,0,0,0,0
3648,0,0,0,0,0
3649,0,0,0,0,0
3650,0,0,0,0,0
3651,0,0,0,0,0
3652,0.000446970668116918,0.00031855255795587,0.0004639641498187,0.000915556417330107,0.000519128267986151
3653,0,0,0,0,0
3654,0,0,0,0,0
3655,0,0,0,0,0
3656,0,0,0,0,0
3657,0,0,0,0,0
3658,0,0,0,0,0
3659,0,0,0,0,0
3660,0,0,0,0,0
3661,0,0,0,0,0
3662,0,0,0,0,0
3663,0,0,0,0,0
3664,0,0,0,0,0
3665,0,0,0,0,0
3666,0.000602232592550902,0.000484509366308875,0.00067675434176517,0.00050728660477872,0.000567248668807462
3667,0,0,0,0,0
3668,0,0,0,0,0
3669,0,0,0,0,0
3670,0,0,0,0,0
3671,0,0,0,0,0
3672,0,0,0,0,0
3673,0,0,0,0,0
3674,0.000476024139085968,0.000506178642251709,0.000635763604626418,0.0011420371600217,0.000668455500860868
3675,0.000541830439767984,0.00059922952390769,0.000556262430144516,0.000561531169903863,0.000550847350050844
3676,0,0,0,0,0
3677,0,0,0,0,0
3678,0,0,0,0,0
3679,0,0,0,0,0
3680,0,0,0,0,0
3681,0,0,0,0,0
3682,0.000415286111866178,0.000418434962140656,0.000567243270339657,0.00113804031854439,0.000611247009092833
3683,0,0,0,0,0
3684,0,0,0,0,0
3685,0,0,0,0,0
3686,0,0,0,0,0
3687,0.000463840563610196,0.000458271395960828,0.000428607601086413,0.000567108450518665,0.000471844576861341
3688,0,0,0,0,0
3689,0,0,0,0,0
3690,0,0,0,0,0
3691,0,0,0,0,0
3692,0,0,0,0,0
3693,0,0,0,0,0
3694,0.000253702450729839,0.000430333014131056,0.000602706586493024,0.000298053986766306,0.000386796055740726
3695,0,0,0,0,0
3696,0,0,0,0,0
3697,0,0,0,0,0
3698,0,0,0,0,0
3699,0,0,0,0,0
3700,0,0,0,0,0
3701,0.000689894178378682,0.000641855946382586,0.000786003125953094,0.00143127760499987,0.000866658285726198
3702,0,0,0,0,0
3703,0,0,0,0,0
3704,0,0,0,0,0
3705,0,0,0,0,0
3706,0,0,0,0,0
3707,0.000167858110495819,0.000504403533312363,0.000547141000610026,0.000324082629213843,0.000384963135850975
3708,0,0,0,0,0
3709,0,0,0,0,0
3710,0.0006168998898787,0.000644458548929224,0.00056069691372372,0.000508897291842268,0.000574036634799993
3711,0,0,0,0,0
3712,0,0,0,0,0
3713,0,0,0,0,0
3714,0,0,0,0,0
3715,0.000603429746693203,0.00047601242457909,0.000627193203462803,0.000418667989690897,0.000533511958675348
3716,0,0,0,0,0
3717,0,0,0,0,0
3718,0,0,0,0,0
3719,0.000603970552514786,0.000478238267655061,0.000630203269485114,0.00046318566473211,0.000545441615085018
3720,0,0,0,0,0
3721,0,0,0,0,0
3722,0,0,0,0,0
3723,0,0,0,0,0
3724,0.000377697407546979,0.000399681031764016,0.000650897105523166,0.000405208974768454,0.000449143007927137
3725,0,0,0,0,0
3726,0,0,0,0,0
3727,0,0,0,0,0
3728,0.000183679204013478,0.00025252798951047,0.000419312505670274,9.26097359039767e-05,0.000240092445010379
3729,0,0,0,0,0
3730,0,0,0,0,0
3731,0.000481980093649691,0.000484002796789577,0.000757487813674874,0.000635326358954633,0.000577427673926199
3732,0,0,0,0,0
3733,0,0,0,0,0
3734,0,0,0,0,0
3735,0,0,0,0,0
3736,0,0,0,0,0
3737,0,0,0,0,0
3738,0,0,0,0,0
3739,0,0,0,0,0
3740,0,0,0,0,0
3741,0,0,0,0,0
3742,0.00032826029097199,0.000432262608222669,0.000559343144258826,0.000300505464038934,0.000399158733796033
3743,0,0,0,0,0
3744,0,0,0,0,0
3745,0,0,0,0,0
3746,0,0,0,0,0
3747,0,0,0,0,0
3748,0,0,0,0,0
3749,0.000371542301446918,0.000415715183519427,0.000347988435136588,0.000498609202821128,0.00041316594622843
3750,0.000322510912790534,0.000400156010883346,0.000403185118584825,0.000567321585557873,0.000410955873667045
3751,0,0,0,0,0
3752,0.000603959536240687,0.000642131391485136,0.000726435267560975,0.00142105392090967,0.000826832431321426
3753,0,0,0,0,0
3754,0,0,0,0,0
3755,0,0,0,0,0
3756,0,0,0,0,0
3757,0,0,0,0,0
3758,0.000292459965185564,0.000556369490217487,0.000360902851349717,4.69140672575046e-05,0.000318549272260741
3759,0,0,0,0,0
3760,0.00042625726396843,0.00040388035530258,0.000743269420846305,0.000468422551914484,0.000499615177394231
3761,0,0,0,0,0
3762,0,0,0,0,0
3763,0,0,0,0,0
3764,0.000473817849268112,0.00040543310962739,0.000752412192453403,0.000575647629147495,0.000539696933733083
3765,0,0,0,0,0
3766,0,0,0,0,0
3767,0,0,0,0,0
3768,0,0,0,0,0
3769,0,0,0,0,0
3770,0,0,0,0,0
3771,0,0,0,0,0
3772,0,0,0,0,0
3773,0,0,0,0,0
3774,0,0,0,0,0
3775,0,0,0,0,0
3776,0,0,0,0,0
3777,0.0005363557300094,0.000613426242965018,0.000370649332143708,0.000429058772982408,0.000503698119837777
3778,0.000475058904830224,0.00045785758513579,0.000592167179499642,0.000740291814569351,0.000552090823232132
3779,0.000617188166299676,0.000747719271437671,0.000414007685116411,0.000428782684708805,0.000573259869125828
3780,0,0,0,0,0
3781,0,0,0,0,0
3782,0,0,0,0,0
3783,0.000805838972786255,0.000914754737980568,0.000690292982175316,0.000260537603095156,0.000685166096714699
3784,0,0,0,0,0
3785,0,0,0,0,0
3786,0,0,0,0,0
3787,0,0,0,0,0
3788,0,0,0,0,0
3789,0,0,0,0,0
3790,0,0,0,0,0
3791,0.000386309515200985,0.000444359912482155,0.000428104714785321,0.00033308981211772,0.000395679648030291
3792,0,0,0,0,0
3793,0,0,0,0,0
3794,0,0,0,0,0
3795,0.000567233372740049,0.000531956643938228,0.000754735055383296,0.0011012661539474,0.000717872228668943
3796,0,0,0,0,0
3797,0,0,0,0,0
3798,0,0,0,0,0
3799,0,0,0,0,0
3800,0,0,0,0,0
3801,0,0,0,0,0
3802,0,0,0,0,0
3803,0,0,0,0,0
3804,0,0,0,0,0
3805,0,0,0,0,0
3806,0,0,0,0,0
3807,0.000604770747245095,0.00072392362622478,0.000631939401895721,0.000359865662084731,0.000585852212421608
3808,0,0,0,0,0
3809,0,0,0,0,0
3810,0,0,0,0,0
3811,0,0,0,0,0
3812,0,0,0,0,0
3813,0,0,0,0,0
3814,0,0,0,0,0
3815,0,0,0,0,0
3816,0,0,0,0,0
3817,0,0,0,0,0
3818,0,0,0,0,0
3819,0,0,0,0,0
3820,0,0,0,0,0
3821,0,0,0,0,0
3822,0,0,0,0,0
3823,0.000330364769890475,0.00037846102030317,0.000390865949953273,0.000643993367555819,0.000433987741917592
3824,0,0,0,0,0
3825,0,0,0,0,0
3826,0,0,0,0,0
3827,0,0,0,0,0
3828,0,0,0,0,0
3829,0,0,0,0,0
3830,0,0,0,0,0
3831,0,0,0,0,0
3832,0,0,0,0,0
3833,0,0,0,0,0
3834,0,0,0,0,0
3835,0,0,0,0,0
3836,0.000569180617391239,0.0005324482522065,0.000756103544577112,0.0011086938654961,0.000720521426355378
3837,0,0,0,0,0
3838,0,0,0,0,0
3839,0,0,0,0,0
3840,0.000470921621139707,0.0004051979938537,0.000750456631172039,0.000571138109418868,0.000537423322977377
3841,0,0,0,0,0
3842,0.00046135004677874,0.000375845186874176,0.000614780013824695,0.00105604277952964,0.000605338052928138
3843,0.000455932554856471,0.0004173216316913,0.000424773223917636,0.00049903689024982,0.000456232534552424
3844,0,0,0,0,0
3845,0,0,0,0,0
3846,0.000652067070761111,0.000591372190401223,0.000895863376517966,0.00140607449186101,0.000860191912887619
3847,0,0,0,0,0
3848,0,0,0,0,0
3849,0,0,0,0,0
3850,0,0,0,0,0
3851,0,0,0,0,0
3852,0,0,0,0,0
3853,0,0,0,0,0
3854,0,0,0,0,0
3855,0,0,0,0,0
3856,0.000329371139111957,0.000393171652345677,0.000319307825404437,4.74581208320869e-05,0.000275867920059604
3857,0,0,0,0,0
3858,0.000264178072007337,0.000239963670012057,0.000235261026044593,0.00019179157393181,0.000228008137170845
3859,0,0,0,0,0
3860,0,0,0,0,0
3861,0,0,0,0,0
3862,0,0,0,0,0
3863,0,0,0,0,0
3864,0,0,0,0,0
3865,0,0,0,0,0
3866,0.000468341179297365,0.000413036079513069,0.000372273958056702,0.000532240890819873,0.000442353825509807
3867,0,0,0,0,0
3868,0,0,0,0,0
3869,0,0,0,0,0
3870,0,0,0,0,0
3871,0,0,0,0,0
3872,0.000107671631437049,0.000232744548954451,0.000134779777237446,0.000279411225771956,0.000177501977405955
3873,0,0,0,0,0
3874,0,0,0,0,0
3875,0,0,0,0,0
3876,0,0,0,0,0
3877,0,0,0,0,0
3878,0,0,0,0,0
3879,0.000572902168725988,0.000462952900436062,0.000330496444975259,0.000489895063975069,0.000464192184617262
3880,0,0,0,0,0
3881,0,0,0,0,0
3882,0,0,0,0,0
3883,0,0,0,0,0
3884,0,0,0,0,0
3885,0,0,0,0,0
3886,0,0,0,0,0
3887,0,0,0,0,0
3888,0,0,0,0,0
3889,0,0,0,0,0
3890,0.000238027083917325,0.000423885595974372,0.000553522041671393,0.00025649414772086,0.000370106828701004
3891,0,0,0,0,0
3892,0,0,0,0,0
3893,0,0,0,0,0
3894,0,0,0,0,0
3895,0.000109455760272876,0.000158290742767597,0.000179364280629616,0.000428350316430526,0.000201995709421001
3896,0,0,0,0,0
3897,0,0,0,0,0
3898,0,0,0,0,0
3899,0,0,0,0,0
3900,0.000258158444505334,0.000198030729321938,0.000228727345783773,0.000281147924002059,0.000245006293262925
3901,0,0,0,0,0
3902,0,0,0,0,0
3903,0,0,0,0,0
3904,3.53552108290263e-05,7.65178668173164e-05,8.7560596288624e-05,0.00018213340305822,8.1996501920148e-05
3905,0,0,0,0,0
3906,0,0,0,0,0
3907,0,0,0,0,0
3908,0,0,0,0,0
3909,0,0,0,0,0
3910,0,0,0,0,0
3911,0,0,0,0,0
3912,0,0,0,0,0
3913,0,0,0,0,0
3914,0,0,0,0,0
3915,0,0,0,0,0
3916,0,0,0,0,0
3917,0,0,0,0,0
3918,0,0,0,0,0
3919,0,0,0,0,0
3920,0,0,0,0,0
3921,0,0,0,0,0
3922,0,0,0,0,0
3923,0,0,0,0,0
3924,0,0,0,0,0
3925,0,0,0,0,0
3926,0,0,0,0,0
3927,0.000603473656392692,0.000454944284451048,0.000337057418608952,0.000477333075563,0.000469374054398642
3928,0.000602583686104542,0.000372415841059797,0.000385528800280016,0.000384265662435032,0.000437320543975272
3929,0.000107798481412386,0.000202157592413988,0.00027402980261699,0,0.000149652595266925
3930,0.000258631796942952,0.000198244173650706,0.000229150524883769,0.000280831175611543,0.000245228954888804
3931,0,0,0,0,0
3932,0,0,0,0,0
3933,0,0,0,0,0
3934,0,0,0,0,0
3935,0,0,0,0,0
3936,0,0,0,0,0
3937,0,0,0,0,0
3938,0,0,0,0,0
3939,0,0,0,0,0
3940,0,0,0,0,0
3941,0.000292857257137242,0.00016230778462054,0.000230578629563382,0.000145408772757212,0.00020447911332827
3942,0.000436814709363506,0.000456858600003467,0.000544058079561258,0.000700591092981452,0.00052032621551324
3943,0,0,0,0,0
3944,0,0,0,0,0
3945,0,0,0,0,0
3946,0,0,0,0,0
3947,0,0,0,0,0
3948,0,0,0,0,0
3949,0,0,0,0,0
3950,0,0,0,0,0
3951,0,0,0,0,0
3952,0,0,0,0,0
3953,0.000331801686701853,0.000164199351599141,0.000233934443094434,0.000147086125247433,0.000217272072900315
3954,0,0,0,0,0
3955,0,0,0,0,0
3956,0,0,0,0,0
3957,0.000175683579510394,7.6178655158141e-05,0.000218578049480388,0.000363111146804066,0.000204467044651953
3958,0,0,0,0,0
3959,0,0,0,0,0
3960,0,0,0,0,0
3961,0,0,0,0,0
3962,0,0,0,0,0
3963,0,0,0,0,0
3964,0.000451251710556171,0.000482087947620543,0.000473812257520907,0.000669692961462222,0.000507570262001561
3965,0,0,0,0,0
3966,0,0,0,0,0
3967,0,0,0,0,0
3968,0,0,0,0,0
3969,0.000677694850207029,0.000638562748501263,0.000845241270354415,0.00141991279146413,0.000872225844359591
3970,0,0,0,0,0
3971,0,0,0,0,0
3972,0,0,0,0,0
3973,0,0,0,0,0
3974,0,0,0,0,0
3975,0.000472657677579171,0.00033975445778658,0.000482129870020628,0.000602202314034428,0.000453309281845984
3976,0,0,0,0,0
3977,0,0,0,0,0
3978,0.000470129743912035,0.000412012307312918,0.000369978345942336,0.000529615631069609,0.000441235119160948
3979,0,0,0,0,0
3980,0,0,0,0,0
3981,0,0,0,0,0
3982,0,0,0,0,0
3983,0,0,0,0,0
3984,0,0,0,0,0
3985,0,0,0,0,0
3986,0,0,0,0,0
3987,0,0,0,0,0
3988,0,0,0,0,0
3989,0.000373898493680131,0.000638538734363085,0.000186033565878589,0.000242802841094551,0.000377969385368557
3990,0,0,0,0,0
3991,0,0,0,0,0
3992,0.000310492914251785,0.000253137163642082,0.000332282469024087,0.000459593229975283,0.000328327695368063
3993,0,0,0,0,0
3994,0,0,0,0,0
3995,0,0,0,0,0
3996,0,0,0,0,0
3997,0.000154536869944222,0.000313912360701423,0.000501320813866561,0.000103043039750511,0.000269594944646278
3998,0,0,0,0,0
3999,0,0,0,0,0
4000,0.000413648809876513,0.000402154594522764,0.000420956486876571,0.000187889678640667,0.000358015996126059
4001,0,0,0,0,0
4002,0,0,0,0,0
4003,0,0,0,0,0
4004,0.000770121432301055,0.00094608881209068,0.000692953608336636,0.000257100163705686,0.000682973255640655
4005,0,0,0,0,0
4006,0,0,0,0,0
4007,0,0,0,0,0
4008,0.000256425642048341,0.000161056076908863,0.000229347932217796,0.000144250477697276,0.000193016553073995
4009,0,0,0,0,0
4010,0,0,0,0,0
4011,0.000294186494554721,0.000242003891751935,0.000138074997890494,0.000285877873111124,0.000247099176483906
4012,0,0,0,0,0
4013,0,0,0,0,0
4014,0,0,0,0,0
4015,0,0,0,0,0
4016,0,0,0,0,0
4017,0.000295184692206365,0.000242871287169392,0.000137865687219671,0.000332222114754519,0.00025800844894931
4018,0,0,0,0,0
4019,0.000414436248998668,0.000402317329236517,0.000421659671393876,0.000188923525353566,0.000358692414239222
4020,0,0,0,0,0
4021,0.000417186008014815,0.000478139641868846,0.000425550274863168,0.000669986177123276,0.000485395061090548
4022,0,0,0,0,0
4023,0.000666773046231314,0.000422309555063193,0.000663013465892099,0.000417258688609905,0.000544120112396467
4024,0,0,0,0,0
4025,0,0,0,0,0
4026,0,0,0,0,0
4027,0,0,0,0,0
4028,0.000805849400043706,0.000916162588231007,0.000689552384354283,0.000261202162034193,0.000685533930239799
4029,0.000707230368686166,0.000937583533074089,0.000488436825293904,0.000358749247226153,0.000639978616715271
4030,0,0,0,0,0
4031,0,0,0,0,0
4032,0,0,0,0,0
4033,0,0,0,0,0
4034,0,0,0,0,0
4035,0,0,0,0,0
4036,0,0,0,0,0
4037,0,0,0,0,0
4038,0,0,0,0,0
4039,0,0,0,0,0
4040,0,0,0,0,0
4041,0.000329360679847073,0.000318941274716477,4.60254431871535e-05,0.000287390603731164,0.000256715519681985
4042,0,0,0,0,0
4043,0,0,0,0,0
4044,0,0,0,0,0
4045,0.000309506517003345,0.000253494827318065,0.000332742627698268,0.000465617719511614,0.000329389911719162
4046,0,0,0,0,0
4047,0,0,0,0,0
4048,0,0,0,0,0
4049,0,0,0,0,0
4050,0,0,0,0,0
4051,0,0,0,0,0
4052,0,0,0,0,0
4053,0,0,0,0,0
4054,0,0,0,0,0
4055,0.000381282454616793,0.000402118579148222,0.000423032097575938,0.00023715499881279,0.000360210480964341
4056,0,0,0,0,0
4057,0.000677502371757591,0.000638616393420225,0.000845073311086317,0.00141985359177773,0.000872141565098598
4058,0,0,0,0,0
4059,0,0,0,0,0
4060,0,0,0,0,0
4061,0,0,0,0,0
4062,0,0,0,0,0
4063,0,0,0,0,0
4064,0,0,0,0,0
4065,0,0,0,0,0
4066,0,0,0,0,0
4067,0,0,0,0,0
4068,0,0,0,0,0
4069,0,0,0,0,0
4070,0,0,0,0,0
4071,0,0,0,0,0
4072,0,0,0,0,0
4073,0,0,0,0,0
4074,0.000676510200716582,0.000638853913058366,0.000887797978142553,0.00141948261721777,0.000881888291842444
4075,0,0,0,0,0
4076,0,0,0,0,0
4077,0,0,0,0,0
4078,3.91516697027673e-05,0.000205873500705909,0.000370930546374888,9.68102890896874e-05,0.000175159323883453
4079,0,0,0,0,0
4080,0,0,0,0,0
4081,0,0,0,0,0
4082,0,0,0,0,0
4083,0,0,0,0,0
4084,0,0,0,0,0
4085,0,0,0,0,0
4086,0,0,0,0,0
4087,0,0,0,0,0
4088,0.000293481796918957,0.000162632297754046,0.000230810944789576,0.000145713362658641,0.000204874568196111
4089,0,0,0,0,0
4090,0.0002589951732842,0.000280806543706834,8.95627488920221e-05,0.000287235621106592,0.000236189698973344
4091,0,0,0,0,0
4092,0,0,0,0,0
4093,0,0,0,0,0
4094,0,0,0,0,0
4095,0,0,0,0,0
4096,0,0,0,0,0
4097,0,0,0,0,0
4098,0,0,0,0,0
4099,0,0,0,0,0
4100,0,0,0,0,0
4101,0,0,0,0,0
4102,0.000156054859249796,0.000317301055878486,0.000506358872909945,0.000103938017264023,0.000272325047599407
4103,0,0,0,0,0
4104,0,0,0,0,0
4105,0,0,0,0,0
4106,0,0,0,0,0
4107,0,0,0,0,0
4108,0,0,0,0,0
4109,0.000405906319645486,0.000467921890438347,0.000462128708913167,0.000644262349900885,0.000482721884174242
4110,0,0,0,0,0
4111,0.000449262587405201,0.00045726171288915,0.000515860150057031,0.000728431567939802,0.0005242487228844
4112,0,0,0,0,0
4113,0,0,0,0,0
4114,0,0,0,0,0
4115,0,0,0,0,0
4116,0,0,0,0,0
4117,0,0,0,0,0
4118,0,0,0,0,0
4119,0,0,0,0,0
4120,0,0,0,0,0
4121,0,0,0,0,0
4122,0,0,0,0,0
4123,0,0,0,0,0
4124,0,0,0,0,0
4125,0.00033876683457527,0.000162114210567759,0.000369795339765261,0.000241350300285341,0.000282923604731099
4126,0,0,0,0,0
4127,0.000667666635844072,0.000423490815605415,0.000663836203062424,0.000417824522252784,0.000545122640543416
4128,0,0,0,0,0
4129,0.000422521802537242,0.000207076465407248,0.000428475590917512,0.000343422464305244,0.00035605883179401
4130,0,0,0,0,0
4131,0,0,0,0,0
4132,0,0,0,0,0
4133,0,0,0,0,0
4134,0,0,0,0,0
4135,0.000179249542906286,0.000134078599097895,0.000223022871097247,0.000365818594529499,0.000222653471402474
4136,0,0,0,0,0
4137,0,0,0,0,0
4138,0,0,0,0,0
4139,0,0,0,0,0
4140,0,0,0,0,0
4141,0.000211042073069863,7.66708431530549e-05,0.000218524514000608,0.000318766343962594,0.000194630446684852
4142,0,0,0,0,0
4143,0,0,0,0,0
4144,0,0,0,0,0
4145,0,0,0,0,0
4146,0,0,0,0,0
4147,0,0,0,0,0
4148,0,0,0,0,0
4149,0,0,0,0,0
4150,0,0,0,0,0
4151,0,0,0,0,0
4152,0,0,0,0,0
4153,0,0,0,0,0
4154,0,0,0,0,0
4155,0.000374710914200374,0.00041723099885368,0.000388496652449861,0.000500047454750235,0.000424303348134156
4156,0,0,0,0,0
4157,0.000178037175876796,0.000132743718609137,0.000222333883662956,0.000364095673607902,0.00022139403217708
4158,3.61486309884986e-05,0.000158151196663464,0.000222526943939324,4.60232518899127e-05,0.000115324366640177
4159,0,0,0,0,0
4160,0,0,0,0,0
4161,0,0,0,0,0
4162,0,0,0,0,0
4163,0,0,0,0,0
4164,0,0,0,0,0
4165,0.000636230090171328,0.000471739819614273,0.000624712694825227,0.00041968232787254,0.000541004967363221
4166,0,0,0,0,0
4167,0,0,0,0,0
4168,0,0,0,0,0
4169,0,0,0,0,0
4170,0,0,0,0,0
4171,0.000669425215836315,0.000465227701219545,0.000665421823832633,0.000418916503503649,0.000557696617966786
4172,0,0,0,0,0
4173,0.000456883980450432,0.000173083168780953,0.00046751605674006,0.000252913786935847,0.000334510118223888
4174,0,0,0,0,0
4175,0,0,0,0,0
4176,0,0,0,0,0
4177,0,0,0,0,0
4178,0,0,0,0,0
4179,0.000427202968789397,0.000285737796188705,0.000433554995634438,0.000347045229433921,0.00038048174653118
4180,0,0,0,0,0
4181,0,0,0,0,0
4182,0.000387862560645851,0.000369786937575372,0.000569637408213714,0.000632393853502738,0.000476283764693423
4183,0,0,0,0,0
4184,0,0,0,0,0
4185,0,0,0,0,0
4186,0.000410438828592012,0.000367712638044754,0.000509605172944159,0.000516195376158079,0.000441644247314503
4187,0,0,4.3527270014527e-05,0,1.01926076718883e-05
4188,0,0,0,0,0
4189,0.000624303069004179,0.0002968483697824,0.000608919640798206,0.000408868377757651,0.000482745289576338
4190,0,0,0,0,0
4191,0,0,0,0,0
4192,0,0,0,0,0
4193,0.000178902954318921,0.00011596812986658,0.00013277539165561,0.000138233696580092,0.000145325425618615
4194,0.000574319159528867,0.000465743670688381,0.000328812658573783,0.000495122293882872,0.000466351752378215
4195,0.000588150276393611,0.000296146778113292,0.000606490923384579,0.000406541379477115,0.000470790357179882
4196,0,0,0,0,0
4197,0,0,0,0,0
4198,0,0,0,0,0
4199,0,0,0,0,0
4200,0,0,0,0,0
4201,0.000579538753323385,0.000641157965408897,0.000558816771289187,0.000512015885371263,0.000562517799102721
4202,0,0,0,0,0
4203,0,0,0,0,0
4204,0.000436675267074483,0.000396724752065999,0.000365287964361173,0.000474064974302553,0.000425562437762356
4205,0,0,0,0,0
4206,0.000436685229691189,0.000396626764184105,0.00054243966112245,0.000646426608493195,0.000493066332000991
4207,0,0,0,0,0
4208,0,0,0,0,0
4209,0,0,0,0,0
4210,0,0,0,0,0
4211,0,0,0,0,0
4212,0,0,0,0,0
4213,0,0,0,0,0
4214,0.000457237781251967,0.00061452040179931,0.000557270298563852,5.03957458121209e-05,0.000428052083799801
4215,0,0,0,0,0
4216,0,0,0,0,0
4217,0,0,0,0,0
4218,0,0,0,0,0
4219,0.000338185969939041,0.000287199475308997,0.00050942003807086,0.000382510956372796,0.000369815006261783
4220,0,0,0,0,0
4221,0.000302475994035529,0.000243951392512875,0.000323740162258941,0.000387012268172081,0.000306027588512241
4222,0,0,0,0,0
4223,0,0,0,0,0
4224,0,0,0,0,0
4225,0,0,0,0,0
4226,0,0,0,0,0
4227,0,0,0,0,0
4228,0,0,0,0,0
4229,0,0,0,0,0
4230,0.000602667002875735,0.000474605502904446,0.000582238204817169,0.000419235169710063,0.000522304383028096
4231,0,0,0,0,0
4232,0,0,0,0,0
4233,0.000623573502874369,0.000729859686492652,0.000565087262777016,0.000500081623519056,0.00059796561819032
4234,0,0,0,0,0
4235,0,0,0,0,0
4236,0,0,0,0,0
4237,0,0,0,0,0
4238,0.000379928413138268,0.000400493939986334,0.000651557203718727,0.000408052075504797,0.000450700611934018
4239,0.000383588423454639,0.000401731852795328,0.000652480828208377,0.000412758209952036,0.000453200212605864
4240,0,0,0,0,0
4241,0,0,0,0,0
4242,0,0,0,0,0
4243,0,0,0,0,0
4244,0,0,0,0,0
4245,0,0,0,0,0
4246,0,0,0,0,0
4247,0,0,0,0,0
