"","basin_assign_rescale"
"198",4.75132227139121e-05
"199",0
"200",0
"201",0
"202",0
"203",0
"204",0
"205",0
"206",0
"207",0
"208",0
"209",0
"210",0
"211",0
"212",7.12698340708681e-05
"213",0
"214",0
"215",2.59163032984975e-05
"216",1.94372274738731e-05
"217",9.28667534862827e-05
"218",0
"219",0
"220",0
"221",0
"222",0.000114463672901697
"223",3.02356871815804e-05
"224",7.55892179539511e-05
"225",4.53535307723706e-05
"226",0
"227",8.20682937785754e-05
"228",4.53535307723706e-05
"229",6.69504501877852e-05
"230",4.10341468892877e-05
"231",0.000107984597077073
"232",9.93458293109071e-05
"233",0
"234",0
"235",0
"236",0.000112303980960156
"237",0
"238",0
"239",0
"240",2.3756611356956e-05
"241",1.72775355323317e-05
"242",0
"243",0
"244",0
"245",2.59163032984975e-05
"246",0
"247",1.94372274738731e-05
"248",4.31938388308292e-05
"249",0
"250",0
"251",0
"252",5.39922985385365e-05
"253",1.51178435907902e-05
"254",7.55892179539511e-05
"255",0
"256",0
"257",0
"258",0
"259",0
"260",0
"261",3.02356871815804e-05
"262",0
"263",0
"264",0
"265",0
"266",0
"267",7.77489098954925e-05
"268",0
"269",0
"270",0
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",3.02356871815804e-05
"278",3.02356871815804e-05
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",3.45550710646633e-05
"286",0
"287",0
"288",0
"289",4.31938388308292e-06
"290",2.3756611356956e-05
"291",0
"292",3.88744549477463e-05
"293",0
"294",3.67147630062048e-05
"295",0
"296",0
"297",0
"298",9.28667534862827e-05
"299",0
"300",1.72775355323317e-05
"301",0
"302",4.10341468892877e-05
"303",0
"304",2.3756611356956e-05
"305",0
"306",5.1832606596995e-05
"307",0
"308",2.8075995240039e-05
"309",0.000112303980960156
"310",5.83116824216194e-05
"311",7.34295260124096e-05
"312",0
"313",0.000114463672901697
"314",8.85473696031998e-05
"315",0
"316",0
"317",9.28667534862827e-05
"318",0
"319",0
"320",5.1832606596995e-05
"321",4.75132227139121e-05
"322",0
"323",0
"324",2.59163032984975e-05
"325",0
"326",0
"327",0
"328",0
"329",0
"330",1.72775355323317e-05
"331",4.75132227139121e-05
"332",5.39922985385365e-05
"333",8.63876776616583e-06
"334",6.91101421293267e-05
"335",2.59163032984975e-05
"336",4.31938388308292e-05
"337",0
"338",1.72775355323317e-05
"339",3.02356871815804e-05
"340",1.51178435907902e-05
"341",0
"342",0
"343",7.12698340708681e-05
"344",0
"345",2.59163032984975e-05
"346",7.34295260124096e-05
"347",0
"348",2.8075995240039e-05
"349",8.63876776616583e-05
"350",0
"351",0
"352",0
"353",0
"354",0
"355",0
"356",0
"357",0
"358",0
"359",2.3756611356956e-05
"360",7.12698340708681e-05
"361",0
"362",4.10341468892877e-05
"363",0
"364",0
"365",0
"366",0
"367",0
"368",0
"369",0
"370",4.75132227139121e-05
"371",2.8075995240039e-05
"372",0
"373",0
"374",0
"375",0
"376",4.96729146554535e-05
"377",0
"378",1.29581516492488e-05
"379",3.45550710646633e-05
"380",0
"381",0
"382",8.63876776616583e-05
"383",4.53535307723706e-05
"384",0
"385",8.20682937785754e-05
"386",4.75132227139121e-05
"387",4.53535307723706e-05
"388",8.63876776616583e-06
"389",9.71861373693656e-05
"390",8.20682937785754e-05
"391",0
"392",3.23953791231219e-05
"393",5.1832606596995e-05
"394",0
"395",5.39922985385365e-05
"396",0
"397",3.02356871815804e-05
"398",8.63876776616583e-05
"399",1.51178435907902e-05
"400",0
"401",0
"402",5.39922985385365e-05
"403",3.67147630062048e-05
"404",0
"405",7.34295260124096e-05
"406",0
"407",1.72775355323317e-05
"408",9.71861373693656e-05
"409",7.55892179539511e-05
"410",0
"411",7.34295260124096e-05
"412",2.8075995240039e-05
"413",1.51178435907902e-05
"414",6.91101421293267e-05
"415",2.15969194154146e-05
"416",6.47907582462438e-06
"417",6.26310663047023e-05
"418",4.75132227139121e-05
"419",2.59163032984975e-05
"420",0
"421",0
"422",7.55892179539511e-05
"423",5.1832606596995e-05
"424",1.29581516492488e-05
"425",3.67147630062048e-05
"426",2.8075995240039e-05
"427",2.8075995240039e-05
"428",0
"429",0
"430",5.61519904800779e-05
"431",0
"432",0
"433",0.00011878305678478
"434",0
"435",8.85473696031998e-05
"436",2.15969194154146e-06
"437",5.61519904800779e-05
"438",8.63876776616583e-05
"439",3.67147630062048e-05
"440",6.69504501877852e-05
"441",1.94372274738731e-05
"442",0
"443",7.12698340708681e-05
"444",0
"445",1.94372274738731e-05
"446",6.47907582462438e-05
"447",9.07070615447413e-05
"448",0
"449",0
"450",9.50264454278242e-05
"451",5.83116824216194e-05
"452",7.34295260124096e-05
"453",1.07984597077073e-05
"454",8.42279857201169e-05
"455",7.34295260124096e-05
"456",3.23953791231219e-05
"457",0
"458",0
"459",6.47907582462438e-05
"460",3.02356871815804e-05
"461",1.94372274738731e-05
"462",2.59163032984975e-05
"463",7.55892179539511e-05
"464",0
"465",4.96729146554535e-05
"466",4.53535307723706e-05
"467",0
"468",3.67147630062048e-05
"469",0
"470",4.96729146554535e-05
"471",0
"472",3.88744549477463e-05
"473",0
"474",4.53535307723706e-05
"475",4.10341468892877e-05
"476",3.88744549477463e-05
"477",6.91101421293267e-05
"478",0
"479",0
"480",7.77489098954925e-05
"481",0
"482",5.39922985385365e-05
"483",5.39922985385365e-05
"484",7.55892179539511e-05
"485",4.75132227139121e-05
"486",0
"487",4.53535307723706e-05
"488",5.1832606596995e-05
"489",5.83116824216194e-05
"490",0
"491",6.69504501877852e-05
"492",0
"493",0
"494",0
"495",2.3756611356956e-05
"496",4.10341468892877e-05
"497",6.04713743631608e-05
"498",0
"499",4.31938388308292e-05
"500",4.31938388308292e-05
"501",0
"502",0
"503",7.9908601837034e-05
"504",7.55892179539511e-05
"505",7.55892179539511e-05
"506",0
"507",0
"508",0.000110144289018614
"509",0
"510",3.88744549477463e-05
"511",0.000110144289018614
"512",0.000112303980960156
"513",0
"514",0
"515",1.07984597077073e-05
"516",1.94372274738731e-05
"517",3.67147630062048e-05
"518",0
"519",0
"520",0
"521",0
"522",4.31938388308292e-06
"523",2.59163032984975e-05
"524",2.3756611356956e-05
"525",2.8075995240039e-05
"526",6.26310663047023e-05
"527",0
"528",0
"529",4.53535307723706e-05
"530",0
"531",5.1832606596995e-05
"532",7.12698340708681e-05
"533",0
"534",6.69504501877852e-05
"535",0
"536",5.39922985385365e-05
"537",4.53535307723706e-05
"538",9.71861373693656e-05
"539",8.63876776616583e-05
"540",7.77489098954925e-05
"541",6.47907582462438e-05
"542",6.04713743631608e-05
"543",3.23953791231219e-05
"544",3.23953791231219e-05
"545",8.42279857201169e-05
"546",6.04713743631608e-05
"547",5.1832606596995e-05
"548",4.10341468892877e-05
"549",0
"550",0.000107984597077073
"551",0
"552",9.93458293109071e-05
"553",4.75132227139121e-05
"554",0
"555",3.45550710646633e-05
"556",5.83116824216194e-05
"557",3.45550710646633e-05
"558",8.42279857201169e-05
"559",0
"560",0.000112303980960156
"561",4.31938388308292e-05
"562",7.9908601837034e-05
"563",0
"564",4.10341468892877e-05
"565",6.26310663047023e-05
"566",8.42279857201169e-05
"567",3.88744549477463e-05
"568",9.07070615447413e-05
"569",8.63876776616583e-06
"570",9.07070615447413e-05
"571",4.75132227139121e-05
"572",0
"573",0.000112303980960156
"574",4.10341468892877e-05
"575",0.000107984597077073
"576",0
"577",0
"578",7.77489098954925e-05
"579",6.69504501877852e-05
"580",6.04713743631608e-05
"581",0
"582",0
"583",0
"584",9.71861373693656e-05
"585",5.83116824216194e-05
"586",7.34295260124096e-05
"587",5.61519904800779e-05
"588",9.50264454278242e-05
"589",7.55892179539511e-05
"590",1.72775355323317e-05
"591",7.77489098954925e-05
"592",9.28667534862827e-05
"593",5.83116824216194e-05
"594",4.96729146554535e-05
"595",0.000107984597077073
"596",0
"597",6.91101421293267e-05
"598",0
"599",7.77489098954925e-05
"600",0
"601",0
"602",0
"603",6.26310663047023e-05
"604",3.02356871815804e-05
"605",2.59163032984975e-05
"606",5.83116824216194e-05
"607",5.39922985385365e-05
"608",4.31938388308292e-05
"609",8.63876776616583e-05
"610",6.47907582462438e-06
"611",0.000107984597077073
"612",0
"613",3.88744549477463e-05
"614",3.88744549477463e-05
"615",6.04713743631608e-05
"616",6.26310663047023e-05
"617",8.63876776616583e-05
"618",6.26310663047023e-05
"619",0.000101505521252449
"620",4.96729146554535e-05
"621",0
"622",0.00010366521319399
"623",6.04713743631608e-05
"624",0.000120942748726322
"625",0
"626",5.83116824216194e-05
"627",9.93458293109071e-05
"628",9.71861373693656e-05
"629",5.61519904800779e-05
"630",5.83116824216194e-05
"631",0
"632",8.20682937785754e-05
"633",8.20682937785754e-05
"634",8.85473696031998e-05
"635",9.93458293109071e-05
"636",7.9908601837034e-05
"637",0
"638",0
"639",9.50264454278242e-05
"640",0
"641",3.67147630062048e-05
"642",5.1832606596995e-05
"643",1.51178435907902e-05
"644",9.07070615447413e-05
"645",0
"646",9.07070615447413e-05
"647",6.04713743631608e-05
"648",8.42279857201169e-05
"649",5.83116824216194e-05
"650",0.000107984597077073
"651",0
"652",5.83116824216194e-05
"653",8.20682937785754e-05
"654",0
"655",5.83116824216194e-05
"656",0
"657",0
"658",5.61519904800779e-05
"659",0
"660",0
"661",1.51178435907902e-05
"662",0
"663",9.28667534862827e-05
"664",5.83116824216194e-05
"665",8.63876776616583e-05
"666",9.07070615447413e-05
"667",5.61519904800779e-05
"668",1.51178435907902e-05
"669",8.20682937785754e-05
"670",5.1832606596995e-05
"671",1.07984597077073e-05
"672",0.000159817203674068
"673",9.50264454278242e-05
"674",8.63876776616583e-05
"675",0.000112303980960156
"676",4.75132227139121e-05
"677",9.07070615447413e-05
"678",3.45550710646633e-05
"679",6.26310663047023e-05
"680",2.8075995240039e-05
"681",9.07070615447413e-05
"682",2.8075995240039e-05
"683",8.85473696031998e-05
"684",8.63876776616583e-05
"685",7.34295260124096e-05
"686",0.000107984597077073
"687",5.39922985385365e-05
"688",9.28667534862827e-05
"689",8.20682937785754e-05
"690",8.20682937785754e-05
"691",0.000105824905135531
"692",8.20682937785754e-05
"693",7.55892179539511e-05
"694",9.28667534862827e-05
"695",8.42279857201169e-05
"696",8.85473696031998e-05
"697",8.63876776616583e-05
"698",7.77489098954925e-05
"699",5.39922985385365e-05
"700",9.50264454278242e-05
"701",7.77489098954925e-05
"702",8.85473696031998e-05
"703",8.20682937785754e-05
"704",0
"705",0
"706",9.71861373693656e-05
"707",9.07070615447413e-05
"708",7.12698340708681e-05
"709",0.000101505521252449
"710",8.63876776616583e-05
"711",8.42279857201169e-05
"712",8.63876776616583e-05
"713",8.20682937785754e-05
"714",9.28667534862827e-05
"715",7.9908601837034e-05
"716",0
"717",0.000105824905135531
"718",7.34295260124096e-05
"719",0
"720",0.000110144289018614
"721",8.85473696031998e-05
"722",7.77489098954925e-05
"723",0.00010366521319399
"724",8.42279857201169e-05
"725",6.04713743631608e-05
"726",0.000105824905135531
"727",7.34295260124096e-05
"728",8.63876776616583e-05
"729",9.50264454278242e-05
"730",6.69504501877852e-05
"731",0
"732",8.42279857201169e-05
"733",0
"734",9.07070615447413e-05
"735",9.50264454278242e-05
"736",8.85473696031998e-05
"737",0.000136060592317112
"738",8.42279857201169e-05
"739",9.93458293109071e-05
"740",0
"741",8.85473696031998e-05
"742",7.55892179539511e-05
"743",7.9908601837034e-05
"744",0.000157657511732526
"745",0.000112303980960156
"746",0
"747",0.000112303980960156
"748",0.000110144289018614
"749",9.50264454278242e-05
"750",8.20682937785754e-05
"751",0.00010366521319399
"752",8.63876776616583e-05
"753",8.63876776616583e-05
"754",0.000110144289018614
"755",0
"756",8.63876776616583e-05
"757",8.85473696031998e-05
"758",8.85473696031998e-05
"759",0
"760",9.71861373693656e-05
"761",0.000114463672901697
"762",7.55892179539511e-05
"763",6.69504501877852e-05
"764",9.71861373693656e-05
"765",8.63876776616583e-05
"766",6.47907582462438e-05
"767",5.61519904800779e-05
"768",7.34295260124096e-05
"769",7.9908601837034e-05
"770",0.000110144289018614
"771",6.04713743631608e-05
"772",5.61519904800779e-05
"773",5.61519904800779e-05
"774",7.55892179539511e-05
"775",0
"776",7.77489098954925e-05
"777",4.53535307723706e-05
"778",7.55892179539511e-05
"779",8.20682937785754e-05
"780",0
"781",0.000114463672901697
"782",9.71861373693656e-05
"783",5.61519904800779e-05
"784",0.000101505521252449
"785",5.1832606596995e-05
"786",0
"787",0.000159817203674068
"788",0.000125262132609405
"789",0.00010366521319399
"790",4.10341468892877e-05
"791",0
"792",5.61519904800779e-05
"793",5.39922985385365e-05
"794",5.1832606596995e-05
"795",0.000161976895615609
"796",9.71861373693656e-05
"797",4.31938388308292e-05
"798",0
"799",0.000107984597077073
"800",5.61519904800779e-05
"801",7.77489098954925e-05
"802",9.71861373693656e-05
"803",0.000110144289018614
"804",9.28667534862827e-05
"805",0.000107984597077073
"806",6.26310663047023e-05
"807",5.61519904800779e-05
"808",6.69504501877852e-05
"809",1.51178435907902e-05
"810",4.53535307723706e-05
"811",5.83116824216194e-05
"812",8.63876776616583e-05
"813",9.50264454278242e-05
"814",3.23953791231219e-05
"815",0.000112303980960156
"816",9.07070615447413e-05
"817",6.69504501877852e-05
"818",0.00010366521319399
"819",4.75132227139121e-05
"820",8.42279857201169e-05
"821",9.28667534862827e-05
"822",8.20682937785754e-05
"823",8.85473696031998e-05
"824",0.000105824905135531
"825",9.71861373693656e-05
"826",0.00011878305678478
"827",6.69504501877852e-05
"828",6.91101421293267e-05
"829",5.39922985385365e-05
"830",8.42279857201169e-05
"831",8.20682937785754e-05
"832",5.1832606596995e-05
"833",6.91101421293267e-05
"834",0.000101505521252449
"835",6.04713743631608e-05
"836",4.10341468892877e-05
"837",0.000101505521252449
"838",4.75132227139121e-05
"839",9.28667534862827e-05
"840",8.42279857201169e-05
"841",5.83116824216194e-05
"842",8.85473696031998e-05
"843",9.07070615447413e-05
"844",6.69504501877852e-05
"845",0.000101505521252449
"846",0.000105824905135531
"847",5.83116824216194e-05
"848",8.42279857201169e-05
"849",7.34295260124096e-05
"850",9.50264454278242e-05
"851",0.000101505521252449
"852",7.12698340708681e-05
"853",0.00010366521319399
"854",0.000116623364843239
"855",0.000112303980960156
"856",6.47907582462438e-05
"857",6.69504501877852e-05
"858",8.63876776616583e-05
"859",0.000125262132609405
"860",5.83116824216194e-05
"861",9.28667534862827e-05
"862",8.63876776616583e-05
"863",0.000123102440667863
"864",0
"865",0
"866",0
"867",6.69504501877852e-05
"868",0.000107984597077073
"869",9.71861373693656e-05
"870",0
"871",0
"872",2.15969194154146e-05
"873",0.000107984597077073
"874",5.83116824216194e-05
"875",0.000116623364843239
"876",2.15969194154146e-05
"877",7.34295260124096e-05
"878",4.75132227139121e-05
"879",7.34295260124096e-05
"880",0.000105824905135531
"881",0.000120942748726322
"882",9.93458293109071e-05
"883",7.34295260124096e-05
"884",2.59163032984975e-05
"885",8.85473696031998e-05
"886",6.91101421293267e-05
"887",0.000107984597077073
"888",9.71861373693656e-05
"889",0.00010366521319399
"890",0.000127421824550946
"891",9.07070615447413e-05
"892",8.20682937785754e-05
"893",1.94372274738731e-05
"894",6.91101421293267e-05
"895",8.20682937785754e-05
"896",6.47907582462438e-05
"897",8.20682937785754e-05
"898",6.04713743631608e-05
"899",6.69504501877852e-05
"900",8.42279857201169e-05
"901",9.71861373693656e-05
"902",0
"903",0.000105824905135531
"904",7.55892179539511e-05
"905",0
"906",4.75132227139121e-05
"907",6.91101421293267e-05
"908",0.000105824905135531
"909",0.00010366521319399
"910",7.12698340708681e-05
"911",8.42279857201169e-05
"912",0.000110144289018614
"913",7.77489098954925e-05
"914",9.71861373693656e-05
"915",8.42279857201169e-05
"916",6.47907582462438e-05
"917",7.9908601837034e-05
"918",9.28667534862827e-05
"919",0
"920",0.000110144289018614
"921",8.85473696031998e-05
"922",0.00011878305678478
"923",2.59163032984975e-05
"924",2.15969194154146e-05
"925",0
"926",0
"927",0
"928",0
"929",0.000142539668141736
"930",0
"931",0
"932",0
"933",0
"934",0
"935",0
"936",0
"937",0.000101505521252449
"938",6.04713743631608e-05
"939",0
"940",0
"941",0
"942",8.20682937785754e-05
"943",7.9908601837034e-05
"944",0.000112303980960156
"945",8.63876776616583e-06
"946",0.000140379976200195
"947",0
"948",0
"949",0
"950",7.12698340708681e-05
"951",0.000107984597077073
"952",5.83116824216194e-05
"953",0.000112303980960156
"954",9.50264454278242e-05
"955",8.42279857201169e-05
"956",0.000112303980960156
"957",8.63876776616583e-05
"958",0
"959",9.50264454278242e-05
"960",8.63876776616583e-05
"961",0.000144699360083278
"962",0.000112303980960156
"963",0.000110144289018614
"964",0
"965",0
"966",0.000120942748726322
"967",1.07984597077073e-05
"968",0.00011878305678478
"969",0.000161976895615609
"970",2.15969194154146e-05
"971",0
"972",0
"973",0.000140379976200195
"974",9.71861373693656e-05
"975",0
"976",0
"977",0.000144699360083278
"978",1.94372274738731e-05
"979",8.63876776616583e-05
"980",7.9908601837034e-05
"981",6.47907582462438e-05
"982",0.000159817203674068
"983",4.96729146554535e-05
"984",0.000116623364843239
"985",0
"986",8.42279857201169e-05
"987",0.000159817203674068
"988",8.63876776616583e-05
"989",7.9908601837034e-05
"990",0
"991",0
"992",0.000110144289018614
"993",9.28667534862827e-05
"994",9.28667534862827e-05
"995",9.50264454278242e-05
"996",0
"997",6.04713743631608e-05
"998",6.04713743631608e-05
"999",0.000110144289018614
"1000",0.000112303980960156
"1001",2.8075995240039e-05
"1002",9.71861373693656e-05
"1003",6.26310663047023e-05
"1004",0
"1005",7.12698340708681e-05
"1006",0
"1007",6.69504501877852e-05
"1008",0
"1009",0
"1010",5.61519904800779e-05
"1011",0
"1012",1.07984597077073e-05
"1013",0.000131741208434029
"1014",0.000131741208434029
"1015",6.47907582462438e-05
"1016",0
"1017",0.000138220284258653
"1018",0.000105824905135531
"1019",0.000131741208434029
"1020",6.04713743631608e-05
"1021",0
"1022",0
"1023",0
"1024",9.71861373693656e-05
"1025",0
"1026",0
"1027",0.000140379976200195
"1028",7.55892179539511e-05
"1029",0
"1030",6.69504501877852e-05
"1031",0.000140379976200195
"1032",9.93458293109071e-05
"1033",0
"1034",8.42279857201169e-05
"1035",0.00013390090037557
"1036",0
"1037",0
"1038",0.000131741208434029
"1039",0
"1040",0.000110144289018614
"1041",0.000142539668141736
"1042",0
"1043",0
"1044",3.67147630062048e-05
"1045",0.000142539668141736
"1046",0
"1047",8.85473696031998e-05
"1048",5.83116824216194e-05
"1049",8.63876776616583e-05
"1050",9.71861373693656e-05
"1051",0.000157657511732526
"1052",0.000110144289018614
"1053",9.50264454278242e-05
"1054",9.71861373693656e-05
"1055",8.20682937785754e-05
"1056",0
"1057",0.000140379976200195
"1058",0.000136060592317112
"1059",0
"1060",6.47907582462438e-05
"1061",0.00013390090037557
"1062",0.000105824905135531
"1063",0
"1064",6.26310663047023e-05
"1065",0
"1066",9.71861373693656e-05
"1067",0
"1068",0
"1069",0
"1070",0
"1071",9.50264454278242e-05
"1072",0.00010366521319399
"1073",0
"1074",0
"1075",0.000138220284258653
"1076",0.000112303980960156
"1077",0
"1078",0
"1079",0
"1080",0.000105824905135531
"1081",6.47907582462438e-05
"1082",6.91101421293267e-05
"1083",0.000140379976200195
"1084",0
"1085",3.02356871815804e-05
"1086",8.20682937785754e-05
"1087",8.20682937785754e-05
"1088",0
"1089",6.69504501877852e-05
"1090",0
"1091",8.20682937785754e-05
"1092",7.34295260124096e-05
"1093",6.04713743631608e-05
"1094",0.00011878305678478
"1095",6.69504501877852e-05
"1096",9.50264454278242e-05
"1097",0.000138220284258653
"1098",9.93458293109071e-05
"1099",6.91101421293267e-05
"1100",0
"1101",1.29581516492488e-05
"1102",0
"1103",0.000151178435907902
"1104",0
"1105",0
"1106",0
"1107",8.42279857201169e-05
"1108",0
"1109",0.000138220284258653
"1110",9.50264454278242e-05
"1111",0
"1112",0
"1113",5.61519904800779e-05
"1114",8.85473696031998e-05
"1115",0
"1116",9.71861373693656e-05
"1117",8.42279857201169e-05
"1118",0
"1119",0.000101505521252449
"1120",0.00013390090037557
"1121",6.04713743631608e-05
"1122",8.85473696031998e-05
"1123",5.61519904800779e-05
"1124",0
"1125",0
"1126",7.9908601837034e-05
"1127",0
"1128",0
"1129",9.71861373693656e-05
"1130",0
"1131",9.50264454278242e-05
"1132",0
"1133",9.93458293109071e-05
"1134",7.34295260124096e-05
"1135",8.42279857201169e-05
"1136",0.00010366521319399
"1137",0
"1138",0
"1139",6.47907582462438e-05
"1140",4.96729146554535e-05
"1141",8.63876776616583e-05
"1142",0.000120942748726322
"1143",0
"1144",5.39922985385365e-05
"1145",9.93458293109071e-05
"1146",6.26310663047023e-05
"1147",0
"1148",0
"1149",9.50264454278242e-05
"1150",0.000129581516492488
"1151",6.04713743631608e-05
"1152",8.20682937785754e-05
"1153",0
"1154",0
"1155",8.63876776616583e-05
"1156",0
"1157",0.000107984597077073
"1158",8.63876776616583e-05
"1159",0
"1160",0.000112303980960156
"1161",9.28667534862827e-05
"1162",0
"1163",8.85473696031998e-05
"1164",7.77489098954925e-05
"1165",0.000140379976200195
"1166",8.63876776616583e-05
"1167",8.20682937785754e-05
"1168",0
"1169",0.000136060592317112
"1170",7.77489098954925e-05
"1171",0
"1172",0
"1173",8.20682937785754e-05
"1174",0
"1175",7.55892179539511e-05
"1176",0.000153338127849444
"1177",0
"1178",0.000136060592317112
"1179",9.50264454278242e-05
"1180",0
"1181",7.34295260124096e-05
"1182",0.000138220284258653
"1183",0.000144699360083278
"1184",0
"1185",0
"1186",0
"1187",8.20682937785754e-05
"1188",0.000105824905135531
"1189",0.000101505521252449
"1190",0.000107984597077073
"1191",0
"1192",8.63876776616583e-05
"1193",0
"1194",7.9908601837034e-05
"1195",7.55892179539511e-05
"1196",0
"1197",7.77489098954925e-05
"1198",0
"1199",0
"1200",0.000161976895615609
"1201",7.77489098954925e-05
"1202",6.47907582462438e-05
"1203",8.63876776616583e-05
"1204",0
"1205",6.04713743631608e-05
"1206",5.83116824216194e-05
"1207",0
"1208",0
"1209",0
"1210",0.00011878305678478
"1211",0
"1212",0.000112303980960156
"1213",0.000125262132609405
"1214",0
"1215",0.000136060592317112
"1216",0
"1217",0
"1218",8.85473696031998e-05
"1219",8.85473696031998e-05
"1220",0
"1221",8.20682937785754e-05
"1222",5.61519904800779e-05
"1223",5.1832606596995e-05
"1224",0.000101505521252449
"1225",0
"1226",0
"1227",0
"1228",8.63876776616583e-05
"1229",0.000101505521252449
"1230",9.71861373693656e-05
"1231",9.50264454278242e-05
"1232",0
"1233",8.42279857201169e-05
"1234",0
"1235",3.45550710646633e-05
"1236",0
"1237",0.000112303980960156
"1238",5.83116824216194e-05
"1239",0.00010366521319399
"1240",4.96729146554535e-05
"1241",0.000138220284258653
"1242",0
"1243",5.61519904800779e-05
"1244",9.07070615447413e-05
"1245",6.04713743631608e-05
"1246",8.85473696031998e-05
"1247",0.000110144289018614
"1248",0
"1249",0.000125262132609405
"1250",9.93458293109071e-05
"1251",6.26310663047023e-05
"1252",8.42279857201169e-05
"1253",8.63876776616583e-05
"1254",8.20682937785754e-05
"1255",0
"1256",0
"1257",0
"1258",9.28667534862827e-05
"1259",0
"1260",0.000140379976200195
"1261",0
"1262",0.000136060592317112
"1263",0
"1264",0
"1265",0
"1266",0
"1267",0.000125262132609405
"1268",0
"1269",0.00011878305678478
"1270",8.42279857201169e-05
"1271",0
"1272",0.000107984597077073
"1273",0
"1274",0
"1275",0.000101505521252449
"1276",0
"1277",6.47907582462438e-05
"1278",7.34295260124096e-05
"1279",1.07984597077073e-05
"1280",0
"1281",0.00011878305678478
"1282",0
"1283",0
"1284",0
"1285",0
"1286",3.88744549477463e-05
"1287",6.47907582462438e-05
"1288",0.000112303980960156
"1289",0
"1290",0
"1291",0
"1292",0
"1293",0
"1294",0.000105824905135531
"1295",9.07070615447413e-05
"1296",0.00013390090037557
"1297",9.71861373693656e-05
"1298",7.12698340708681e-05
"1299",0.000114463672901697
"1300",0
"1301",0
"1302",4.10341468892877e-05
"1303",0
"1304",0.000107984597077073
"1305",8.85473696031998e-05
"1306",0
"1307",0
"1308",6.04713743631608e-05
"1309",0.000120942748726322
"1310",0
"1311",2.15969194154146e-05
"1312",0.000140379976200195
"1313",8.42279857201169e-05
"1314",0.00013390090037557
"1315",0.000131741208434029
"1316",0
"1317",0.000112303980960156
"1318",0
"1319",8.85473696031998e-05
"1320",8.42279857201169e-05
"1321",8.42279857201169e-05
"1322",0.00010366521319399
"1323",9.93458293109071e-05
"1324",0
"1325",9.07070615447413e-05
"1326",0.000112303980960156
"1327",0.000123102440667863
"1328",0
"1329",0
"1330",0
"1331",0
"1332",0.000125262132609405
"1333",0.000105824905135531
"1334",2.8075995240039e-05
"1335",0
"1336",0
"1337",0
"1338",0
"1339",6.04713743631608e-05
"1340",3.02356871815804e-05
"1341",0
"1342",9.50264454278242e-05
"1343",0
"1344",0
"1345",0
"1346",0.000125262132609405
"1347",0.000140379976200195
"1348",0
"1349",0
"1350",8.63876776616583e-06
"1351",0.00011878305678478
"1352",0
"1353",1.51178435907902e-05
"1354",0
"1355",0
"1356",0.00010366521319399
"1357",0
"1358",0.000123102440667863
"1359",9.07070615447413e-05
"1360",0.000107984597077073
"1361",9.28667534862827e-05
"1362",4.53535307723706e-05
"1363",0
"1364",0
"1365",0
"1366",1.94372274738731e-05
"1367",0
"1368",0
