reachid,Str_Order,iso_pred,assignment_sum,assignment_rescale,assignment_norm,assignment_individuals,TribID,reach_length_m,trib_total_assignment_rescale,trib_total_assignment_individuals,n_reaches,fishperMeter,fishperMeter_basin,fishperMeter_norm
3095,1,0.707623638,0,0,0,0,NA,7337.46775831556,0,0,NA,NA,NA,NA
3096,7,0.708932172,0,0,0,0,7thOrderTrib_3096,817.7976629402681,0,0,1,0,0,0
3097,1,0.708080349,0,0,0,0,NA,1769.1700293024462,0,0,NA,NA,NA,NA
3098,1,0.706840191,0,0,0,0,NA,825.3955955680563,0,0,NA,NA,NA,NA
3099,1,0.707766866,0,0,0,0,NA,1974.1364020248907,0,0,NA,NA,NA,NA
3352,1,0.706739626,0,0,0,0,NA,729.560977091343,0,0,NA,NA,NA,NA
3353,1,0.707347333,0,0,0,0,NA,2467.413260632199,0,0,NA,NA,NA,NA
3354,1,0.706702708,0,0,0,0,NA,411.20468015727016,0,0,NA,NA,NA,NA
3562,1,0.707284547,0,0,0,0,NA,113.0684259839632,0,0,NA,NA,NA,NA
3563,2,0.707838365,0,0,0,0,NA,1394.5170949197877,0,0,NA,NA,NA,NA
3564,1,0.707231241,0,0,0,0,NA,1166.6417699615179,0,0,NA,NA,NA,NA
3118,4,0.706231292,0,0,0,0,4_6299_4,1012.3949280937032,0.007954760750098237,1032.4165787122497,39,0.008472423860496795,0.007954760750098227,0.19804571828948073
3119,1,0.706993817,0,0,0,0,NA,297.056580075311,0,0,NA,NA,NA,NA
3120,1,0.707955378,0,0,0,0,NA,3282.024101858743,0,0,NA,NA,NA,NA
3121,1,0.704500625,0,0,0,0,NA,3705.326331391657,0,0,NA,NA,NA,NA
3122,7,0.708920173,0,0,0,0,7thOrderTrib_3122,296.31869335446186,0,0,1,0,0,0
3123,1,0.70659336,0,0,0,0,NA,1672.0503895847294,0,0,NA,NA,NA,NA
3127,1,0.704457152,0,0,0,0,NA,1684.8233078940293,0,0,NA,NA,NA,NA
3128,1,0.707252336,0,0,0,0,NA,2727.7461115739616,0,0,NA,NA,NA,NA
3129,1,0.706765108,0,0,0,0,NA,2815.144513410448,0,0,NA,NA,NA,NA
3130,4,0.706652464,0,0,0,0,4_6299_4,296.51959417582685,0.007954760750098237,1032.4165787122497,39,0.008472423860496795,0.007954760750098227,0.19804571828948073
3131,1,0.707863657,0,0,0,0,NA,1277.2887315143198,0,0,NA,NA,NA,NA
3132,1,0.705815961,0,0,0,0,NA,232.62151864875776,0,0,NA,NA,NA,NA
3133,4,0.706652348,0,0,0,0,4_6299_4,2060.577607420315,0.007954760750098237,1032.4165787122497,39,0.008472423860496795,0.007954760750098227,0.19804571828948073
3134,2,0.708102075,0,0,0,0,NA,2244.6681935431325,0,0,NA,NA,NA,NA
3135,1,0.707191126,0,0,0,0,NA,3909.407220444805,0,0,NA,NA,NA,NA
3136,2,0.706814341,0,0,0,0,NA,1241.271003409265,0,0,NA,NA,NA,NA
3137,1,0.708117998,0,0,0,0,NA,532.6925999569514,0,0,NA,NA,NA,NA
3138,3,0.706848659,0,0,0,0,3_3138_3,944.4962286818106,0,0,3,0,0,0
3139,1,0.707423178,0,0,0,0,NA,1607.9405932992875,0,0,NA,NA,NA,NA
3140,5,0.706808598,0,0,0,0,5_3085_5,929.9205333385602,0,0,9,0,0,0
3141,4,0.706809748,0,0,0,0,4_3272_4,3879.7026605095675,0,0,7,0,0,0
3145,4,0.706698673,0,0,0,0,4_3272_4,910.6400884029679,0,0,7,0,0,0
3146,1,0.706721435,0,0,0,0,NA,206.43347639543816,0,0,NA,NA,NA,NA
3147,1,0.707310157,0,0,0,0,NA,1666.6563452744736,0,0,NA,NA,NA,NA
3148,1,0.70785523400000006,0,0,0,0,NA,242.45032338583854,0,0,NA,NA,NA,NA
3149,2,0.706716256,0,0,0,0,NA,382.9561737386084,0,0,NA,NA,NA,NA
3150,5,0.706315629,0,0,0,0,5_7623_5,2482.042968506929,0.020959576617858307,2720.2596109253586,53,0.015029401061911522,0.020959576617858282,0.5218201447825935
3151,2,0.707076063,0,0,0,0,NA,1609.601625019127,0,0,NA,NA,NA,NA
3152,1,0.706984753,0,0,0,0,NA,577.1435301926379,0,0,NA,NA,NA,NA
3153,2,0.705042422,0,0,0,0,NA,5608.449485786789,0,0,NA,NA,NA,NA
3154,2,0.707863073,0,0,0,0,NA,1356.6251904576386,0,0,NA,NA,NA,NA
3155,2,0.706819642,0,0,0,0,NA,717.8057517523324,0,0,NA,NA,NA,NA
3156,6,0.706969722,0,0,0,0,6_1788_6,733.2602388130667,0,0,29,0,0,0
3157,2,0.70672362,0,0,0,0,NA,4634.02376615433,0,0,NA,NA,NA,NA
3158,2,0.706729439,0,0,0,0,NA,1691.1503897951827,0,0,NA,NA,NA,NA
3159,1,0.706846217,0,0,0,0,NA,1196.6115957414918,0,0,NA,NA,NA,NA
3160,3,0.708007074,0,0,0,0,3_2981_3,2297.3331023166215,0,0,18,0,0,0
3161,4,0.706898001,11.261085953026594,4.3335845597709626e-4,0.25897355099754776,56.24386056744341,4_2547_4,1527.9223794202508,0.0035102245748477295,455.5780066711874,10,0.01977740929980835,0.0035102245748477247,0.08739231375054499
3162,1,0.70682869,0,0,0,0,NA,1098.5606797048242,0,0,NA,NA,NA,NA
3166,4,0.70671546,0,0,0,0,4_3272_4,2480.9952618880193,0,0,7,0,0,0
3167,3,0.704426787,0,0,0,0,3_3690_3,5253.178496768165,0,0,3,0,0,0
3168,6,0.706965828,0,0,0,0,6_1788_6,394.7882076246827,0,0,29,0,0,0
3169,3,0.707994127,0,0,0,0,3_2981_3,1652.410566576524,0,0,18,0,0,0
3170,2,0.707693929,0,0,0,0,NA,3932.1515980176105,0,0,NA,NA,NA,NA
3171,1,0.70452251,0,0,0,0,NA,326.3039375438542,0,0,NA,NA,NA,NA
3172,5,0.704951895,10.963523380853186,4.219074061075245e-4,0.25213044223511083,54.757674609071174,5_4129_5,4255.814288882304,0.012802741895379032,1661.6166596336639,38,0.018264854586189462,0.012802741895379022,0.3187434914009019
3173,6,0.706959434,0,0,0,0,6_1788_6,433.1585036971713,0,0,29,0,0,0
3174,1,0.706621313,0,0,0,0,NA,1484.7035604498599,0,0,NA,NA,NA,NA
3175,1,0.706902264,0,0,0,0,NA,1826.4165723111535,0,0,NA,NA,NA,NA
3176,4,0.706269013,0,0,0,0,4_6299_4,1708.5304818636114,0.007954760750098237,1032.4165787122497,39,0.008472423860496795,0.007954760750098227,0.19804571828948073
3177,1,0.707809766,0,0,0,0,NA,3534.84589275597,0,0,NA,NA,NA,NA
3181,1,0.707085898,0,0,0,0,NA,636.6295964984412,0,0,NA,NA,NA,NA
3182,2,0.707731753,0,0,0,0,NA,250.77454155696057,0,0,NA,NA,NA,NA
3183,1,0.706793211,0,0,0,0,NA,2128.4706067717943,0,0,NA,NA,NA,NA
3199,1,0.707355299,0,0,0,0,NA,3687.0480305810156,0,0,NA,NA,NA,NA
3200,3,0.706838986,0,0,0,0,3_3138_3,1322.1912745778445,0,0,3,0,0,0
3201,1,0.707529951,0,0,0,0,NA,4362.263918507819,0,0,NA,NA,NA,NA
3202,2,0.706822619,0,0,0,0,NA,126.30909820066015,0,0,NA,NA,NA,NA
3203,4,0.706513538,0,0,0,0,4_6299_4,780.3324689655735,0.007954760750098237,1032.4165787122497,39,0.008472423860496795,0.007954760750098227,0.19804571828948073
3204,3,0.706827329,0,0,0,0,3_3657_3,4752.7414622187525,0,0,12,0,0,0
3205,3,0.707259497,0,0,0,0,3_3075_3,1880.6700786056974,0,0,3,0,0,0
3206,1,0.706894138,0,0,0,0,NA,2896.8727892535994,0,0,NA,NA,NA,NA
3207,1,0.706820563,0,0,0,0,NA,349.5622088257195,0,0,NA,NA,NA,NA
3208,1,0.708049789,0,0,0,0,NA,496.82392454926895,0,0,NA,NA,NA,NA
3209,1,0.707736126,0,0,0,0,NA,394.37486170220245,0,0,NA,NA,NA,NA
3210,2,0.706578826,0,0,0,0,NA,1432.34808624588,0,0,NA,NA,NA,NA
3211,3,0.707717286,0,0,0,0,3_3211_3,6427.444347814554,0,0,8,0,0,0
3212,2,0.705324147,0,0,0,0,NA,3145.5693917741237,0,0,NA,NA,NA,NA
3213,1,0.707904981,0,0,0,0,NA,3091.9645049429623,0,0,NA,NA,NA,NA
3214,1,0.70772804,0,0,0,0,NA,4352.03423196074,0,0,NA,NA,NA,NA
3215,3,0.707848971,0,0,0,0,3_2979_3,4644.032834019724,0,0,3,0,0,0
3216,1,0.706779956,0,0,0,0,NA,50.06900210148265,0,0,NA,NA,NA,NA
3226,3,0.706747263,0,0,0,0,3_3807_3,2402.336020227157,0,0,8,0,0,0
3227,1,0.707304198,0,0,0,0,NA,282.3446539587568,0,0,NA,NA,NA,NA
3228,1,0.707991149,0,0,0,0,NA,1068.2126920655105,0,0,NA,NA,NA,NA
3229,2,0.706954437,0,0,0,0,NA,8608.822720213793,0,0,NA,NA,NA,NA
3230,1,0.704956048,0,0,0,0,NA,4441.740253029284,0,0,NA,NA,NA,NA
3231,3,0.707264002,0,0,0,0,3_5157_3,2987.8331497916206,0.0034047227693845706,441.8853493473458,13,0.008802857586113596,0.003404722769384566,0.08476568782172238
3232,1,0.707771568,0,0,0,0,NA,160.85992134937527,0,0,NA,NA,NA,NA
3233,2,0.707686859,0,0,0,0,NA,3697.1035337749845,0,0,NA,NA,NA,NA
3234,1,0.70668682,0,0,0,0,NA,3942.5752330827745,0,0,NA,NA,NA,NA
3243,1,0.706847112,0,0,0,0,NA,132.37329173530603,0,0,NA,NA,NA,NA
3244,1,0.706607416,0,0,0,0,NA,1777.4285158062366,0,0,NA,NA,NA,NA
3245,1,0.707734272,0,0,0,0,NA,337.8637192167772,0,0,NA,NA,NA,NA
3246,2,0.708057266,0,0,0,0,NA,1186.5221823080142,0,0,NA,NA,NA,NA
3253,2,0.706725874,0,0,0,0,NA,1987.5448098026984,0,0,NA,NA,NA,NA
3254,4,0.708073336,12.961507834549128,4.987955021163474e-4,0.2980785089641875,64.73667303767226,4_6268_4,6527.040746303178,0.010525546435026706,1366.068569616376,17,0.020511302182725087,0.010525546435026692,0.2620492896770534
3255,2,0.706550748,0,0,0,0,NA,6969.6670589978,0,0,NA,NA,NA,NA
3349,2,0.706980321,0,0,0,0,NA,74.98455474593302,0,0,NA,NA,NA,NA
3350,3,0.706560028,9.49119464760351,3.652480298099563e-4,0.21827099014710769,47.40408079691499,3_3297_3,1529.8390766760792,0.0013360971847641216,173.4067092217963,9,0.010525770794550542,0.00133609718476412,0.03326414646196566
3351,2,0.706965651,0,0,0,0,NA,2091.028524162115,0,0,NA,NA,NA,NA
3703,1,0.708180969,0,0,0,0,NA,736.5742095735244,0,0,NA,NA,NA,NA
3704,2,0.705237727,0,0,0,0,NA,2733.782747934435,0,0,NA,NA,NA,NA
3705,1,0.706917924,0,0,0,0,NA,2436.9633940182607,0,0,NA,NA,NA,NA
4282,1,0.707319219,0,0,0,0,NA,2865.9401336983806,0,0,NA,NA,NA,NA
4283,1,0.704772166,0,0,0,0,NA,3104.4649285020814,0,0,NA,NA,NA,NA
4284,6,0.70774569,0,0,0,0,6_3805_6,768.4009814565187,0,0,13,0,0,0
3415,1,0.706740957,0,0,0,0,NA,2323.1602011192217,0,0,NA,NA,NA,NA
3416,2,0.704525149,0,0,0,0,NA,1155.9403955443006,0,0,NA,NA,NA,NA
3417,1,0.706908736,0,0,0,0,NA,339.03094960432077,0,0,NA,NA,NA,NA
3418,1,0.704513013,0,0,0,0,NA,1748.2969839913144,0,0,NA,NA,NA,NA
3419,3,0.704443444,0,0,0,0,3_3690_3,3500.444084330803,0,0,3,0,0,0
3420,1,0.70687483,0,0,0,0,NA,698.980059154728,0,0,NA,NA,NA,NA
3475,2,0.706740241,0,0,0,0,NA,2841.9432605687516,0,0,NA,NA,NA,NA
3476,1,0.706378428,0,0,0,0,NA,6380.8988387581985,0,0,NA,NA,NA,NA
3477,7,0.70889474,0,0,0,0,7thOrderTrib_3477,314.3350090390794,0,0,1,0,0,0
3553,1,0.707699315,0,0,0,0,NA,1460.8033870277277,0,0,NA,NA,NA,NA
3554,1,0.706956792,0,0,0,0,NA,1238.692526801023,0,0,NA,NA,NA,NA
3555,2,0.707523561,0,0,0,0,NA,2862.523282467589,0,0,NA,NA,NA,NA
3256,2,0.706666709,0,0,0,0,NA,151.5604186257488,0,0,NA,NA,NA,NA
3257,1,0.707135177,0,0,0,0,NA,5558.254901257844,0,0,NA,NA,NA,NA
3258,1,0.707490345,0,0,0,0,NA,8307.06924828042,0,0,NA,NA,NA,NA
3259,7,0.708903752,0,0,0,0,7thOrderTrib_3259,2841.5126986052924,0,0,1,0,0,0
3260,1,0.706865306,0,0,0,0,NA,1995.842043626675,0,0,NA,NA,NA,NA
3261,5,0.706928016,0,0,0,0,5_3274_5,1178.4344166261108,0,0,20,0,0,0
3262,2,0.706862688,0,0,0,0,NA,1149.5811507880378,0,0,NA,NA,NA,NA
3263,1,0.706855223,0,0,0,0,NA,97.37465856771578,0,0,NA,NA,NA,NA
3264,2,0.70505264,0,0,0,0,NA,2243.3057020031592,0,0,NA,NA,NA,NA
3265,2,0.70658288,0,0,0,0,NA,1158.8942801868077,0,0,NA,NA,NA,NA
3266,2,0.707409376,0,0,0,0,NA,627.6780500747441,0,0,NA,NA,NA,NA
3267,2,0.706668721,0,0,0,0,NA,752.3886948679752,0,0,NA,NA,NA,NA
3276,1,0.705129678,0,0,0,0,NA,965.084792790771,0,0,NA,NA,NA,NA
3286,2,0.706893397,0,0,0,0,NA,3165.4165177532886,0,0,NA,NA,NA,NA
3287,1,0.707375004,0,0,0,0,NA,1232.7277322715233,0,0,NA,NA,NA,NA
3288,3,0.707795959,0,0,0,0,3_2979_3,6884.996600723708,0,0,3,0,0,0
3289,2,0.707344096,0,0,0,0,NA,3709.994924946006,0,0,NA,NA,NA,NA
3290,2,0.707722058,0,0,0,0,NA,857.8807040345192,0,0,NA,NA,NA,NA
3291,4,0.70572094,3.9500628274297944,1.5200959614800093e-4,0.09084042172753068,19.72871744566445,4_6299_4,796.0153364932617,0.007954760750098237,1032.4165787122497,39,0.008472423860496795,0.007954760750098227,0.19804571828948073
3292,1,0.706691595,0,0,0,0,NA,506.2043713215942,0,0,NA,NA,NA,NA
3293,7,0.708895558,0,0,0,0,7thOrderTrib_3293,345.1295134680191,0,0,1,0,0,0
3294,1,0.706710508,0,0,0,0,NA,906.9605300796527,0,0,NA,NA,NA,NA
3295,2,0.706698712,0,0,0,0,NA,1321.0116386288137,0,0,NA,NA,NA,NA
3296,1,0.704525462,0,0,0,0,NA,1174.5444658735503,0,0,NA,NA,NA,NA
3297,3,0.706588951,0,0,0,0,3_3297_3,3731.4437379103556,0.0013360971847641216,173.4067092217963,9,0.010525770794550542,0.00133609718476412,0.03326414646196566
3298,1,0.704933623,0,0,0,0,NA,4413.363861285349,0,0,NA,NA,NA,NA
3299,1,0.707992875,0,0,0,0,NA,826.9240184314822,0,0,NA,NA,NA,NA
3300,2,0.706809913,0,0,0,0,NA,2416.7277565205422,0,0,NA,NA,NA,NA
3301,2,0.707627779,0,0,0,0,NA,9289.398388460631,0,0,NA,NA,NA,NA
3302,1,0.707663761,0,0,0,0,NA,3678.2964678518892,0,0,NA,NA,NA,NA
3303,1,0.707145577,0,0,0,0,NA,318.89001495838045,0,0,NA,NA,NA,NA
3304,4,0.706886765,11.140272160885022,4.287091993564114e-4,0.25619517092915184,55.64045214767122,4_2547_4,4301.546169141452,0.0035102245748477295,455.5780066711874,10,0.01977740929980835,0.0035102245748477247,0.08739231375054499
3305,2,0.708079346,0,0,0,0,NA,3239.812420686599,0,0,NA,NA,NA,NA
3306,1,0.706668873,0,0,0,0,NA,459.1416602254183,0,0,NA,NA,NA,NA
3310,2,0.706872865,0,0,0,0,NA,891.3688687668388,0,0,NA,NA,NA,NA
3311,2,0.706678093,0,0,0,0,NA,2228.0419350956277,0,0,NA,NA,NA,NA
3312,2,0.706953061,0,0,0,0,NA,1129.2799804094293,0,0,NA,NA,NA,NA
3313,1,0.706966023,0,0,0,0,NA,1011.7350379227313,0,0,NA,NA,NA,NA
3314,5,0.706426987,20.25523687169613,7.794788364801902e-4,0.46581392246187214,101.16544027141796,5_7623_5,3151.6865828804443,0.020959576617858307,2720.2596109253586,53,0.015029401061911522,0.020959576617858282,0.5218201447825935
3315,1,0.706793235,0,0,0,0,NA,4240.067361033217,0,0,NA,NA,NA,NA
3316,1,0.707496971,0,0,0,0,NA,1114.7110598558097,0,0,NA,NA,NA,NA
3317,1,0.704544098,0,0,0,0,NA,830.5523313499369,0,0,NA,NA,NA,NA
3318,2,0.706309094,0,0,0,0,NA,1830.8173759420104,0,0,NA,NA,NA,NA
3319,1,0.707800317,0,0,0,0,NA,231.03926271904552,0,0,NA,NA,NA,NA
3320,1,0.707725295,0,0,0,0,NA,613.7095663284532,0,0,NA,NA,NA,NA
3321,3,0.706767517,0,0,0,0,3_3807_3,800.2570277819149,0,0,8,0,0,0
3322,2,0.707599984,0,0,0,0,NA,732.9238903897854,0,0,NA,NA,NA,NA
3323,2,0.707204081,0,0,0,0,NA,6826.515970759933,0,0,NA,NA,NA,NA
3324,1,0.707688645,0,0,0,0,NA,4448.761688996696,0,0,NA,NA,NA,NA
3325,2,0.707843966,0,0,0,0,NA,2798.835058053142,0,0,NA,NA,NA,NA
3326,3,0.70777132,0,0,0,0,3_3211_3,3466.3201981211746,0,0,8,0,0,0
3327,4,0.705709423,3.934093581228106,1.5139505436171594e-4,0.09047317362971344,19.648958525389663,4_6299_4,3646.9152034542153,0.007954760750098237,1032.4165787122497,39,0.008472423860496795,0.007954760750098227,0.19804571828948073
3723,2,0.706116899,0,0,0,0,NA,3104.8398274093556,0,0,NA,NA,NA,NA
3505,1,0.706746775,0,0,0,0,NA,1866.3131808846413,0,0,NA,NA,NA,NA
3506,2,0.705058141,0,0,0,0,NA,2762.159675472786,0,0,NA,NA,NA,NA
3507,1,0.707312799,0,0,0,0,NA,226.50470277605888,0,0,NA,NA,NA,NA
3508,3,0.706617685,0,0,0,0,3_3867_3,514.3378845492509,0,0,24,0,0,0
3509,1,0.707340588,0,0,0,0,NA,825.5307133106592,0,0,NA,NA,NA,NA
3510,7,0.708894712,0,0,0,0,7thOrderTrib_3510,182.0113289879311,0,0,1,0,0,0
3511,1,0.706893775,0,0,0,0,NA,225.70710292803352,0,0,NA,NA,NA,NA
3512,2,0.707304658,0,0,0,0,NA,641.8872112873922,0,0,NA,NA,NA,NA
3513,3,0.706925801,0,0,0,0,3_3657_3,993.209353932119,0,0,12,0,0,0
3514,1,0.707317922,0,0,0,0,NA,801.6721974691872,0,0,NA,NA,NA,NA
3515,1,0.706942974,0,0,0,0,NA,1501.4488124922448,0,0,NA,NA,NA,NA
3516,1,0.7045416,0,0,0,0,NA,1851.6403701471809,0,0,NA,NA,NA,NA
3517,1,0.706890975,0,0,0,0,NA,281.428177518164,0,0,NA,NA,NA,NA
3518,1,0.70745378,0,0,0,0,NA,6342.327938840831,0,0,NA,NA,NA,NA
3519,1,0.708060014,0,0,0,0,NA,3954.6824688716606,0,0,NA,NA,NA,NA
3577,1,0.706694061,0,0,0,0,NA,6284.849119332285,0,0,NA,NA,NA,NA
3578,1,0.706778799,0,0,0,0,NA,92.88535360623317,0,0,NA,NA,NA,NA
3579,1,0.707301937,0,0,0,0,NA,6371.154052400416,0,0,NA,NA,NA,NA
3343,2,0.708016256,0,0,0,0,NA,3122.504557240161,0,0,NA,NA,NA,NA
3344,3,0.706870716,0,0,0,0,3_3657_3,2870.579008364699,0,0,12,0,0,0
3345,1,0.706869357,0,0,0,0,NA,468.9697741985874,0,0,NA,NA,NA,NA
3424,1,0.706867565,0,0,0,0,NA,152.36112605508342,0,0,NA,NA,NA,NA
3425,1,0.706934801,0,0,0,0,NA,2100.3642822443817,0,0,NA,NA,NA,NA
3426,2,0.706725148,0,0,0,0,NA,820.7762651692058,0,0,NA,NA,NA,NA
3427,1,0.708121121,0,0,0,0,NA,578.3836364602435,0,0,NA,NA,NA,NA
3428,1,0.706774889,0,0,0,0,NA,1744.9874034928043,0,0,NA,NA,NA,NA
3429,1,0.706937862,0,0,0,0,NA,1363.1902876919942,0,0,NA,NA,NA,NA
3724,1,0.706931935,0,0,0,0,NA,1769.021813060525,0,0,NA,NA,NA,NA
3725,2,0.707822228,0,0,0,0,NA,3907.4111517947335,0,0,NA,NA,NA,NA
3726,1,0.706806467,0,0,0,0,NA,244.88220296231867,0,0,NA,NA,NA,NA
3793,1,0.704559233,0,0,0,0,NA,4086.420981597832,0,0,NA,NA,NA,NA
3794,1,0.707458339,0,0,0,0,NA,705.9449303131113,0,0,NA,NA,NA,NA
3795,1,0.706854224,0,0,0,0,NA,521.4478418486519,0,0,NA,NA,NA,NA
3796,1,0.70663424,0,0,0,0,NA,1153.5552071267143,0,0,NA,NA,NA,NA
3797,3,0.706766804,0,0,0,0,3_3867_3,1522.3443983402578,0,0,24,0,0,0
3798,4,0.705217527,6.107155803756533,2.3502063837956775e-4,0.140447540458479,30.50238857273058,4_6299_4,872.1960211894724,0.007954760750098237,1032.4165787122497,39,0.008472423860496795,0.007954760750098227,0.19804571828948073
3853,3,0.706825867,0,0,0,0,3_3867_3,193.32132534832135,0,0,24,0,0,0
3854,1,0.705364274,0,0,0,0,NA,2682.4840476297013,0,0,NA,NA,NA,NA
3855,1,0.706803996,0,0,0,0,NA,97.17946342596439,0,0,NA,NA,NA,NA
3358,3,0.707377715,1.5518654470395676,5.972017413049978e-5,0.03568857454482167,7.750842519701044,3_4172_3,8313.427603456868,3.7546623426171276e-4,48.73026067989065,6,0.0017969441898851072,3.7546623426171227e-4,0.009347795916663999
3359,1,0.706890263,0,0,0,0,NA,2687.6052732450203,0,0,NA,NA,NA,NA
3360,3,0.706600217,0,0,0,0,3_3867_3,266.4639827128499,0,0,24,0,0,0
3361,1,0.708050611,0,0,0,0,NA,2232.4450193385524,0,0,NA,NA,NA,NA
3362,3,0.705153867,5.421400074322508,2.0863081724467933e-4,0.12467707239623035,27.07735924691795,3_7560_3,1468.3955584233368,0.006091871154956604,790.639589717198,20,0.011670608691184185,0.0060918711549565975,0.15166628343856228
3363,1,0.705364855,0,0,0,0,NA,2153.1733581759154,0,0,NA,NA,NA,NA
3364,1,0.707860869,0,0,0,0,NA,2083.144704329412,0,0,NA,NA,NA,NA
3365,1,0.707079393,0,0,0,0,NA,30.07950547319289,0,0,NA,NA,NA,NA
3377,2,0.707051557,0,0,0,0,NA,2748.9040828113366,0,0,NA,NA,NA,NA
3378,1,0.706863785,0,0,0,0,NA,1138.4930739751323,0,0,NA,NA,NA,NA
3916,1,0.706812133,0,0,0,0,NA,1169.754287782978,0,0,NA,NA,NA,NA
3917,1,0.706933534,0,0,0,0,NA,1396.884088660476,0,0,NA,NA,NA,NA
3918,1,0.707448066,0,0,0,0,NA,1431.3989220996666,0,0,NA,NA,NA,NA
4165,1,0.706852224,0,0,0,0,NA,88.32278093357827,0,0,NA,NA,NA,NA
4166,1,0.707740276,0,0,0,0,NA,4688.306602538544,0,0,NA,NA,NA,NA
4167,1,0.707026845,0,0,0,0,NA,1179.7375622182833,0,0,NA,NA,NA,NA
4168,1,0.707542885,0,0,0,0,NA,1760.2965884942353,0,0,NA,NA,NA,NA
4169,6,0.707718307,0,0,0,0,6_3805_6,1228.2443424021812,0,0,13,0,0,0
4170,2,0.706089584,0,0,0,0,NA,5928.39013670278,0,0,NA,NA,NA,NA
3580,1,0.706809448,0,0,0,0,NA,2790.0138461146475,0,0,NA,NA,NA,NA
3581,1,0.70713625,0,0,0,0,NA,1513.37500137139,0,0,NA,NA,NA,NA
3582,2,0.707535036,0,0,0,0,NA,3756.485579077718,0,0,NA,NA,NA,NA
3583,1,0.706724681,0,0,0,0,NA,241.60089416119652,0,0,NA,NA,NA,NA
3584,1,0.706623978,0,0,0,0,NA,4127.714342126184,0,0,NA,NA,NA,NA
3585,4,0.705605456,5.040298970448158,1.9396496826394513e-4,0.11591281053275528,25.173937371104383,4_6299_4,3902.627899671805,0.007954760750098237,1032.4165787122497,39,0.008472423860496795,0.007954760750098227,0.19804571828948073
3643,1,0.70456273,0,0,0,0,NA,1363.752762326928,0,0,NA,NA,NA,NA
3644,1,0.706902161,0,0,0,0,NA,734.4092323098959,0,0,NA,NA,NA,NA
3645,2,0.705092704,0,0,0,0,NA,4767.893448203407,0,0,NA,NA,NA,NA
3874,4,0.705102288,6.1909423425681585,2.3824498150620132e-4,0.14237439703095803,30.920863169763845,4_6299_4,1599.9179619181357,0.007954760750098237,1032.4165787122497,39,0.008472423860496795,0.007954760750098227,0.19804571828948073
3875,2,0.70779135,0,0,0,0,NA,1788.742304802366,0,0,NA,NA,NA,NA
3876,1,0.707689806,0,0,0,0,NA,3157.8991172250267,0,0,NA,NA,NA,NA
3934,1,0.704579443,0,0,0,0,NA,850.5091063579129,0,0,NA,NA,NA,NA
3935,2,0.706658047,0,0,0,0,NA,731.4287717984594,0,0,NA,NA,NA,NA
3936,3,0.708186324,0,0,0,0,3_2981_3,948.4194655191175,0,0,18,0,0,0
4123,1,0.707330382,0,0,0,0,NA,4103.936778579838,0,0,NA,NA,NA,NA
4124,2,0.70769932,0,0,0,0,NA,889.188666025142,0,0,NA,NA,NA,NA
4125,1,0.707761738,0,0,0,0,NA,286.11811046137916,0,0,NA,NA,NA,NA
3421,1,0.706718358,0,0,0,0,NA,1188.1430528264796,0,0,NA,NA,NA,NA
3422,1,0.706710527,0,0,0,0,NA,1321.4366887179112,0,0,NA,NA,NA,NA
3423,2,0.707420709,0,0,0,0,NA,3111.7337394546475,0,0,NA,NA,NA,NA
3430,2,0.707301226,0,0,0,0,NA,970.2363504831202,0,0,NA,NA,NA,NA
3431,1,0.70810609,0,0,0,0,NA,1726.908836988698,0,0,NA,NA,NA,NA
3432,7,0.708894341,0,0,0,0,7thOrderTrib_3432,2036.0776938759182,0,0,1,0,0,0
3433,5,0.704956163,10.932057286578257,4.206965017518084e-4,0.2514068098781256,54.60051617636021,5_4129_5,1057.8051377278114,0.012802741895379032,1661.6166596336639,38,0.018264854586189462,0.012802741895379022,0.3187434914009019
3434,2,0.705188224,0,0,0,0,NA,697.2506627312773,0,0,NA,NA,NA,NA
3435,3,0.706424274,8.295214703047323,3.1922333695933965e-4,0.1907667890020731,41.43072001060486,3_3297_3,1125.4198310283614,0.0013360971847641216,173.4067092217963,9,0.010525770794550542,0.00133609718476412,0.03326414646196566
3436,3,0.707180293,7.356517010579175,2.8309959326942245e-4,0.16917936166640452,36.742363812065264,3_5157_3,1236.2443990755546,0.0034047227693845706,441.8853493473458,13,0.008802857586113596,0.003404722769384566,0.08476568782172238
3437,2,0.707285387,0,0,0,0,NA,1682.322213280759,0,0,NA,NA,NA,NA
3438,2,0.70687472,0,0,0,0,NA,1596.1827814608641,0,0,NA,NA,NA,NA
3439,1,0.705308729,0,0,0,0,NA,477.94680048225194,0,0,NA,NA,NA,NA
3440,2,0.706975456,0,0,0,0,NA,1961.511147874684,0,0,NA,NA,NA,NA
3441,3,0.706910471,0,0,0,0,3_3657_3,265.22500161472686,0,0,12,0,0,0
3442,1,0.706682197,0,0,0,0,NA,1681.22301359129,0,0,NA,NA,NA,NA
3443,1,0.707013806,0,0,0,0,NA,1962.5404835038075,0,0,NA,NA,NA,NA
3444,1,0.707857048,0,0,0,0,NA,216.36454112870427,0,0,NA,NA,NA,NA
3445,3,0.705193483,5.749040037082819,2.2123933022206595e-4,0.13221187720623517,28.71376771220105,3_7560_3,3376.623016471959,0.006091871154956604,790.639589717198,20,0.011670608691184185,0.0060918711549565975,0.15166628343856228
3446,7,0.708894748,0,0,0,0,7thOrderTrib_3446,153.89890305552655,0,0,1,0,0,0
