Kusk2017,Kusk2018,Kusk2019,Kusk2020,Kusk2021,mean_production,sd_production,cv_production
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
125.70916960713468,132.1262334961906,204.19192117655592,123.53222187237076,124.7566698882103,142.06324320809244,31.206053077217064,0.21966310477303994
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
261.07208327424456,277.8669320912521,426.84904715215583,262.8721458855111,256.45908005009335,297.0238576906514,65.30840421427234,0.21987595448406927
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
272.67901992204054,278.8429914966293,446.9180443035769,267.433223171828,274.3737746353184,308.0494107058786,69.53028120046342,0.22571145661710093
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1460.991547479258,1698.249550852156,2052.882735140792,1201.1342542954249,1215.1677339261778,1525.6851643387615,320.5168881711734,0.21008062191526045
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1025.9277486177634,1082.2679847231154,1789.2975900568977,1083.5664642558163,995.929137277461,1195.3977849862108,298.84089717184037,0.24999284834318775
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4272.43463927404,4372.621702275068,8020.409783128343,4563.759990360437,4533.924223835438,5152.630067774666,1437.8374336339396,0.2790492262633784
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1005.1780660457332,1025.9826801705613,1636.9525452937835,975.9076725096284,1015.3043997236442,1131.8650727486702,253.0941069376342,0.22360801921646853
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1738.2950616740868,1868.159226760448,2910.1395484915106,1845.0445371209496,1689.8789542883958,2010.3034656670782,454.7264921700648,0.22619793475766262
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
695.1948115485075,799.6357023307864,905.6911891859636,521.0691608762548,541.3279272080368,692.5837582299098,147.76826248379777,0.21335796678435057
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1025.9277486177634,1082.2679847231154,1789.2975900568977,1083.5664642558163,995.929137277461,1195.3977849862108,298.84089717184037,0.24999284834318775
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
39.91684275767807,43.903218218673906,64.25744321059534,45.82018243689587,37.71720963899137,46.32297925256691,9.411173157411392,0.20316424610988051
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
758.729015773677,1096.5887251225547,1466.3753176659006,1040.7710721087683,643.8681027197122,1001.2664466781225,287.58692450239175,0.2872231716707495
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
964.417361704036,1019.2119105138617,1144.4782422857722,612.8383482794025,716.2517592286622,891.4395244023469,196.97182973287704,0.22095927355805098
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4360.695792574119,4457.2959728618025,7398.61665746441,4268.408501559463,4469.9162042481275,4990.986625741583,1206.018917488591,0.24163938073254107
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4360.695792574119,4457.2959728618025,7398.61665746441,4268.408501559463,4469.9162042481275,4990.986625741583,1206.018917488591,0.24163938073254107
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
328.5167192549011,357.6062964774316,551.317919718194,358.73556470104415,316.78420775992953,382.5921415823001,85.92630840146077,0.22458984140681051
758.729015773677,1096.5887251225547,1466.3753176659006,1040.7710721087683,643.8681027197122,1001.2664466781225,287.58692450239175,0.2872231716707495
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
336.39392249861737,388.95537923809064,460.93857768382213,267.74705207023464,268.6705791150333,344.54110212115967,73.81197633098472,0.2142327167254151
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
783.4641418955749,1002.1021541379732,1370.6797075557477,995.7259058379682,609.7855523086129,952.3514923471754,255.04090815041727,0.26780123746311435
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
758.729015773677,1096.5887251225547,1466.3753176659006,1040.7710721087683,643.8681027197122,1001.2664466781225,287.58692450239175,0.2872231716707495
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
828.389867835903,754.276053716,938.916605080399,523.8853411745175,864.3342959269105,781.9604327467459,142.08839751639556,0.18170791201965308
1025.9277486177634,1082.2679847231154,1789.2975900568977,1083.5664642558163,995.929137277461,1195.3977849862108,298.84089717184037,0.24999284834318775
0,0,0,0,0,0,0,0
2423.436900106518,2352.6499646930265,2634.6408465219392,1336.1683549129712,1797.8912471477734,2108.9574626764456,475.09821462048916,0.2252763382043511
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
783.4641418955749,1002.1021541379732,1370.6797075557477,995.7259058379682,609.7855523086129,952.3514923471754,255.04090815041727,0.26780123746311435
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
758.729015773677,1096.5887251225547,1466.3753176659006,1040.7710721087683,643.8681027197122,1001.2664466781225,287.58692450239175,0.2872231716707495
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
211.24093078868069,236.77853949666667,338.30717713707025,210.4233141785866,180.9928994898449,235.54857221816982,54.3310319332243,0.2306574453905066
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
404.20591225764326,576.1622571223595,803.3432889941639,596.2965686673385,458.29159345166966,567.659924098635,137.92580708692526,0.24297259896571397
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3523.847182633343,4362.372104090686,4766.294409844792,2720.259610925358,3451.87589347653,3764.9298401941414,722.0980223340878,0.1917958774755952
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
646.9774098195417,670.774743947293,1047.0870185217084,628.338353991603,648.9304712883389,728.4215995136971,159.89963149673545,0.21951522525346084
1415.4277265336575,1559.3171078599298,1436.0622604943103,790.639589717198,1112.1723796384856,1262.7238128487163,278.1587795140879,0.2202847342258947
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
758.729015773677,1096.5887251225547,1466.3753176659006,1040.7710721087683,643.8681027197122,1001.2664466781225,287.58692450239175,0.2872231716707495
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
783.4641418955749,1002.1021541379732,1370.6797075557477,995.7259058379682,609.7855523086129,952.3514923471754,255.04090815041727,0.26780123746311435
0,0,0,0,0,0,0,0
1266.4091400797115,1472.281368939474,1672.288859742525,969.1638544943318,1007.0827282370416,1277.445190298617,269.1162191726866,0.2106675270426105
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4362.805817501164,4499.765337387606,5758.157016422252,2815.297120802898,3032.7135319712793,4093.74776481704,1074.0326209412874,0.26235925676023875
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
506.97527725117817,587.1484183178704,675.3498660592015,391.6716861668341,405.49839785285707,513.3287291295883,107.85951800400497,0.21011782875837476
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
43.010428858298695,47.86524843041191,69.634799848577,50.090253614742096,40.71119853193974,50.26238585679389,10.245802856206312,0.20384632924904025
0,0,0,0,0,0,0,0
204.4652089788287,212.51382488374475,329.22819607737733,196.7620589559263,205.1772440049484,229.62930658016506,50.0485157451114,0.2179535203518944
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
407.841292815909,315.34475869667693,569.6668039413255,346.3451959250335,417.6822080049311,411.3760518767752,87.81713478763714,0.21347167485078142
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
253.62869118325165,290.5082165984788,394.1519138098227,290.3482696102277,180.07815352661618,281.74304894567945,69.15605390661807,0.24545788854564243
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1793.4109429426069,2019.835567636754,2974.8902219577926,2090.6390355280337,1701.946679525079,2116.1444895180534,452.3465347471519,0.21375975836610886
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
38.23359849487187,42.03217317041787,64.28899241246148,42.550882888006775,36.64697804594377,44.75052500234035,10.021151383228391,0.22393371659224795
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
5415.1451435060435,5738.752706546942,8773.684254436463,5213.021456001289,5490.358153654026,6126.192342828953,1334.3970322305004,0.21781833764858624
183.71780714558076,210.36832783108312,268.59935155819403,158.3142173964042,165.27825800789708,197.25559238783183,39.96030038149812,0.20258133063690603
1793.4109429426069,2019.835567636754,2974.8902219577926,2090.6390355280337,1701.946679525079,2116.1444895180534,452.3465347471519,0.21375975836610886
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
75.40571064423723,83.26038442185434,122.10990451871112,75.93267827334087,64.24044216479805,84.1898240045883,19.910375702531674,0.23649385110303317
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
41.56638461843479,43.10284017811639,67.29567484898455,40.29589783798807,41.68547040245325,46.7892535771954,10.291681968814025,0.21995824215990664
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
337.468580963947,390.40821443678544,452.7281088944726,262.70481008918523,272.27666156721864,343.1172751903217,71.7877881380031,0.20922230773190753
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
89.37610163464689,97.71172646216586,144.31073519319918,94.11950715706588,73.30901569758306,99.76541722893217,23.78343271837933,0.23839355739678186
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4362.805817501164,4499.765337387606,5758.157016422252,2815.297120802898,3032.7135319712793,4093.74776481704,1074.0326209412874,0.26235925676023875
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1158.218504159257,1334.4603448533571,1643.1775646523251,1088.4043557637558,923.3382898000692,1229.5198118457529,245.30382173547528,0.19951189022910143
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
435.95064367149666,441.15724813092055,615.9095204339574,477.9582662815416,399.3737114771725,474.0698779990178,75.16573455121323,0.15855412469671604
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
316.7767758838039,377.98173042396087,461.1612653563434,273.28881881048324,271.2622780488502,340.09417370468833,71.8848996360162,0.21136763048000795
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
88.3131337408752,99.7443198542798,146.05010992372823,103.5798991271657,83.8180430693412,104.30110114307804,22.0881637622256,0.21177306394805484
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2937.247651416354,3542.096557011649,5024.883763873039,3732.2023754276306,2870.738247909796,3621.4337191276936,777.1602633130699,0.2146001621424862
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
69.69987559727147,66.25190215752492,90.8234214860962,72.03713118110406,62.09029683759081,72.18052545191749,9.906493282848826,0.1372460677007396
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
69.69987559727147,66.25190215752492,90.8234214860962,72.03713118110406,62.09029683759081,72.18052545191749,9.906493282848826,0.1372460677007396
0,0,0,0,0,0,0,0
88.3131337408752,99.7443198542798,146.05010992372823,103.5798991271657,83.8180430693412,104.30110114307804,22.0881637622256,0.21177306394805484
0,0,0,0,0,0,0,0
115.18567281820876,125.956590893014,186.01187017682545,122.14613335502143,94.15265862437651,128.69058517348924,30.69620600921009,0.23852720824781537
0,0,0,0,0,0,0,0
230.69836638252144,234.15074144768948,454.8156102385398,262.9677599502819,259.891718230597,288.5048392499259,84.17372739010112,0.29175845926516025
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2937.247651416354,3542.096557011649,5024.883763873039,3732.2023754276306,2870.738247909796,3621.4337191276936,777.1602633130699,0.2146001621424862
527.2424947295403,572.5458897648067,830.6236283545257,633.8498934179419,548.1487731348062,622.4821358803242,110.0379693928587,0.17677289523697132
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
337.468580963947,390.40821443678544,452.7281088944726,262.70481008918523,272.27666156721864,343.1172751903217,71.7877881380031,0.20922230773190753
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
435.95064367149666,441.15724813092055,615.9095204339574,477.9582662815416,399.3737114771725,474.0698779990178,75.16573455121323,0.15855412469671604
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
88.3131337408752,99.7443198542798,146.05010992372823,103.5798991271657,83.8180430693412,104.30110114307804,22.0881637622256,0.21177306394805484
0,0,0,0,0,0,0,0
271.13247470590795,284.9193154796095,342.8954018131459,186.4114376573256,195.9563171611086,256.26298936341954,58.41848251290599,0.22796301041372688
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4362.805817501164,4499.765337387606,5758.157016422252,2815.297120802898,3032.7135319712793,4093.74776481704,1074.0326209412874,0.26235925676023875
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
299.4363248503694,345.11104072564297,415.45537342563887,242.55921577338935,251.00193602740137,310.71277816048837,64.01828311338937,0.20603685336791283
435.95064367149666,441.15724813092055,615.9095204339574,477.9582662815416,399.3737114771725,474.0698779990178,75.16573455121323,0.15855412469671604
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
316.7767758838039,377.98173042396087,461.1612653563434,273.28881881048324,271.2622780488502,340.09417370468833,71.8848996360162,0.21136763048000795
337.468580963947,390.40821443678544,452.7281088944726,262.70481008918523,272.27666156721864,343.1172751903217,71.7877881380031,0.20922230773190753
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1313.997729063613,1446.1402489156346,2254.840604796448,1446.2053075300073,1236.751204451089,1539.5870189513585,366.5078970986704,0.23805598032926115
758.2729312995677,870.6494684931837,1079.2048769172943,640.806124520569,658.8067323083361,801.5480267077902,161.21669011195564,0.20113166615121403
109.2270796208112,120.70545727837953,176.03975795220782,104.81301201798912,95.57944406031966,121.27295018594148,28.551406621388576,0.23543095618282722
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
237.33953972168143,275.59256451779953,315.2695600243974,182.82101228209464,189.7348557128735,240.1515064517693,50.468449470412644,0.21015254168538164
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
958.4471534173498,983.8907122405986,1605.403811446949,967.4057796560476,954.6065927108302,1093.950809894355,255.92541661658143,0.23394600040681598
0,0,0,0,0,0,0,0
4360.695792574119,4457.2959728618025,7398.61665746441,4268.408501559463,4469.9162042481275,4990.986625741583,1206.018917488591,0.24163938073254107
0,0,0,0,0,0,0,0
958.4471534173498,983.8907122405986,1605.403811446949,967.4057796560476,954.6065927108302,1093.950809894355,255.92541661658143,0.23394600040681598
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
621.3471573404709,876.4121705010784,739.1913743772606,462.9711511180131,515.6952306451359,643.1234167963918,150.2129701521073,0.233567875510376
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3523.847182633343,4362.372104090686,4766.294409844792,2720.259610925358,3451.87589347653,3764.9298401941414,722.0980223340878,0.1917958774755952
0,0,0,0,0,0,0,0
621.3471573404709,876.4121705010784,739.1913743772606,462.9711511180131,515.6952306451359,643.1234167963918,150.2129701521073,0.233567875510376
0,0,0,0,0,0,0,0
69.86063011884514,80.82782209952407,89.07299299507434,51.21223271850476,54.14420180511591,69.02357594741285,14.701426688189342,0.21299137992198422
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
