reachid,Str_Order,iso_pred,assignment_sum,assignment_rescale,assignment_norm,assignment_individuals,TribID,reach_length_m,trib_total_assignment_rescale,trib_total_assignment_individuals,n_reaches,fishperMeter,fishperMeter_basin,fishperMeter_norm
4002,1,0.707834456,0,0,0,0,NA,4569.9717435628545,0,0,NA,NA,NA,NA
4492,2,0.707089877,0,0,0,0,NA,824.5407612982717,0,0,NA,NA,NA,NA
4493,1,0.70670941,0,0,0,0,NA,3388.150531561487,0,0,NA,NA,NA,NA
4494,1,0.704753752,0,0,0,0,NA,2244.241165427783,0,0,NA,NA,NA,NA
4204,2,0.707088839,0,0,0,0,NA,341.28591566533777,0,0,NA,NA,NA,NA
4205,3,0.70453303,0,0,0,0,3_4205_3,786.4428635067893,0,0,1,0,0,0
4206,6,0.707729283,0,0,0,0,6_3805_6,395.9143421573239,0,0,13,0,0,0
4207,1,0.706777791,0,0,0,0,NA,954.6179345618267,0,0,NA,NA,NA,NA
3986,1,0.708184989,0,0,0,0,NA,546.1641792633704,0,0,NA,NA,NA,NA
3987,2,0.70778846,0,0,0,0,NA,1617.9934848561134,0,0,NA,NA,NA,NA
3988,7,0.708925841,0,0,0,0,7thOrderTrib_3988,744.2996862492776,0,0,1,0,0,0
3989,3,0.707361521,0,0,0,0,3_4196_3,4022.880603399418,0,0,3,0,0,0
3990,3,0.706953084,0,0,0,0,3_3990_3,4618.0112095263885,0,0,4,0,0,0
3991,2,0.704576689,0,0,0,0,NA,1021.4125163509059,0,0,NA,NA,NA,NA
3992,2,0.704596353,0,0,0,0,NA,5968.14468237863,0,0,NA,NA,NA,NA
3993,1,0.704848754,0,0,0,0,NA,898.9836191064151,0,0,NA,NA,NA,NA
2314,1,0.704534793,0,0,0,0,NA,2166.7176676714375,0,0,NA,NA,NA,NA
2315,4,0.707671031,0,0,0,0,4_2287_4,611.7835460842678,0,0,27,0,0,0
2316,1,0.706920186,0,0,0,0,NA,146.50506371330917,0,0,NA,NA,NA,NA
2209,1,0.706971235,0,0,0,0,NA,629.8942370892329,0,0,NA,NA,NA,NA
2210,3,0.706366671,0.4319279539571059,1.8556109279377536e-5,0.01106623384005488,2.711845478416071,3_2158_3,1641.5545733182776,7.42058983358819e-5,10.844672600500788,13,4.831732724780741e-4,7.420589833588193e-5,0.0018897264187963457
2211,2,0.706449061,0,0,0,0,NA,1425.94725879113,0,0,NA,NA,NA,NA
2281,2,0.70733255,0,0,0,0,NA,1136.8269133453302,0,0,NA,NA,NA,NA
2282,1,0.707717292,0,0,0,0,NA,245.29418758268378,0,0,NA,NA,NA,NA
2283,5,0.705005967,18.99642849990113,8.161078715388109e-4,0.4866990385314712,119.26845267029644,5_4129_5,383.7491941603584,0.026082246709481116,3811.7377808636993,38,0.04189945730533856,0.02608224670948113,0.6642101473574831
2284,2,0.707775729,0,0,0,0,NA,1377.1315484550098,0,0,NA,NA,NA,NA
2285,1,0.706895923,0,0,0,0,NA,668.1814365710414,0,0,NA,NA,NA,NA
2286,1,0.705549915,0,0,0,0,NA,386.98555877133697,0,0,NA,NA,NA,NA
2287,4,0.707596784,0,0,0,0,4_2287_4,8010.5027926949315,0,0,27,0,0,0
2288,1,0.707185818,0,0,0,0,NA,294.631361270348,0,0,NA,NA,NA,NA
2289,2,0.707190543,0,0,0,0,NA,5139.827418336426,0,0,NA,NA,NA,NA
2377,1,0.706699972,0,0,0,0,NA,2656.756018524845,0,0,NA,NA,NA,NA
2378,3,0.707231685,0,0,0,0,3_2795_3,1361.0917247515586,0,0,5,0,0,0
2379,3,0.70701137,0,0,0,0,3_2390_3,239.02619294088012,0,0,3,0,0,0
2125,3,0.706881319,0,0,0,0,3_2125_3,1978.9558130015246,0,0,8,0,0,0
2126,1,0.706716788,0,0,0,0,NA,3282.5712772757965,0,0,NA,NA,NA,NA
2127,1,0.707060148,0,0,0,0,NA,1408.97509824648,0,0,NA,NA,NA,NA
2128,2,0.706927368,0,0,0,0,NA,1574.564820016746,0,0,NA,NA,NA,NA
2129,1,0.707250171,0,0,0,0,NA,1742.706702776974,0,0,NA,NA,NA,NA
2130,4,0.704902029,12.2039663226092,5.242960791249661e-4,0.3126723886816548,76.62220189155991,4_2332_4,1767.4483656869959,0.007039369312412567,1028.7545494239098,15,0.024949548519707498,0.00703936931241257,0.17926448516421967
2131,2,0.70669309,0,0,0,0,NA,1271.868916234729,0,0,NA,NA,NA,NA
2132,6,0.707278971,0,0,0,0,6_1788_6,3166.3277576012397,0,0,29,0,0,0
2133,1,0.704443534,0,0,0,0,NA,1849.6421882730492,0,0,NA,NA,NA,NA
2164,2,0.705729642,0,0,0,0,NA,9097.895268158134,0,0,NA,NA,NA,NA
2165,1,0.707674888,0,0,0,0,NA,2882.084236161063,0,0,NA,NA,NA,NA
2166,1,0.704432641,0,0,0,0,NA,739.0578312893496,0,0,NA,NA,NA,NA
2386,5,0.704931321,17.81809805400831,7.654854741670116e-4,0.45650955869891313,111.8703436511896,5_4129_5,3238.377742919883,0.026082246709481116,3811.7377808636993,38,0.04189945730533856,0.02608224670948113,0.6642101473574831
2387,1,0.705086665,0,0,0,0,NA,5816.403928234478,0,0,NA,NA,NA,NA
2388,1,0.70663388,0,0,0,0,NA,2211.653589920196,0,0,NA,NA,NA,NA
2731,1,0.706695046,0,0,0,0,NA,789.9727085748642,0,0,NA,NA,NA,NA
2732,1,0.707819521,0,0,0,0,NA,174.8913790890146,0,0,NA,NA,NA,NA
2733,6,0.707338999,0,0,0,0,6_1788_6,1600.956688917809,0,0,29,0,0,0
2734,1,0.707018852,0,0,0,0,NA,1412.409877103818,0,0,NA,NA,NA,NA
2735,1,0.706647496,0,0,0,0,NA,1482.5024301050132,0,0,NA,NA,NA,NA
2736,6,0.707331915,0,0,0,0,6_1788_6,2560.813077212884,0,0,29,0,0,0
2353,1,0.706984244,0,0,0,0,NA,970.684904345972,0,0,NA,NA,NA,NA
2354,4,0.707025094,0,0,0,0,4_2190_4,889.5524934946892,0,0,5,0,0,0
2355,1,0.707002956,0,0,0,0,NA,506.2985107504245,0,0,NA,NA,NA,NA
2479,1,0.706835483,0,0,0,0,NA,3331.9495575602973,0,0,NA,NA,NA,NA
2480,1,0.70742838,0,0,0,0,NA,191.73848855655092,0,0,NA,NA,NA,NA
2481,1,0.706902742,0,0,0,0,NA,2025.6222081437113,0,0,NA,NA,NA,NA
2482,1,0.70805459,0,0,0,0,NA,123.43161679141072,0,0,NA,NA,NA,NA
2483,1,0.707685095,0,0,0,0,NA,322.0250236534445,0,0,NA,NA,NA,NA
2484,1,0.706550889,0,0,0,0,NA,212.49930175248966,0,0,NA,NA,NA,NA
2137,2,0.706747758,0,0,0,0,NA,1340.633874298771,0,0,NA,NA,NA,NA
2138,3,0.706254473,0,0,0,0,3_2510_3,6310.208442343881,0,0,7,0,0,0
2139,1,0.707657418,0,0,0,0,NA,162.7290465005112,0,0,NA,NA,NA,NA
2146,1,0.706659183,0,0,0,0,NA,180.01363564548106,0,0,NA,NA,NA,NA
2147,4,0.7052008,16.35820403448602,7.027667899179816e-4,0.4191062638815194,102.70444697898358,4_2332_4,2325.354493451924,0.007039369312412567,1028.7545494239098,15,0.024949548519707498,0.00703936931241257,0.17926448516421967
2148,2,0.706428571,0,0,0,0,NA,2785.623495838646,0,0,NA,NA,NA,NA
2236,1,0.706667678,0,0,0,0,NA,768.5033974480447,0,0,NA,NA,NA,NA
2237,2,0.70559739,0,0,0,0,NA,2612.035742138111,0,0,NA,NA,NA,NA
2238,1,0.707216462,0,0,0,0,NA,405.48345142906385,0,0,NA,NA,NA,NA
2317,3,0.706416328,0.4245669923445612,1.8239874113692364e-5,0.01087764191923612,2.665629922597343,3_2158_3,2063.674920365132,7.42058983358819e-5,10.844672600500788,13,4.831732724780741e-4,7.420589833588193e-5,0.0018897264187963457
2318,1,0.706986809,0,0,0,0,NA,1492.739945183535,0,0,NA,NA,NA,NA
2319,4,0.707678677,0,0,0,0,4_2287_4,170.7157321087995,0,0,27,0,0,0
2368,1,0.706667635,0,0,0,0,NA,3840.181904867775,0,0,NA,NA,NA,NA
2369,2,0.706305663,0,0,0,0,NA,5042.370446046957,0,0,NA,NA,NA,NA
2370,1,0.707465865,0,0,0,0,NA,509.40526128564966,0,0,NA,NA,NA,NA
2449,1,0.706912848,0,0,0,0,NA,1861.8287521498848,0,0,NA,NA,NA,NA
2450,1,0.707337634,0,0,0,0,NA,64.95198314693968,0,0,NA,NA,NA,NA
2451,2,0.705969617,0,0,0,0,NA,2653.702954018079,0,0,NA,NA,NA,NA
2452,1,0.706689036,0,0,0,0,NA,370.8922997652523,0,0,NA,NA,NA,NA
2453,2,0.707330447,0,0,0,0,NA,1252.4776413224233,0,0,NA,NA,NA,NA
2454,3,0.706762627,0,0,0,0,3_3109_3,3660.3423811138778,0,0,10,0,0,0
2149,3,0.7066063,0,0,0,0,3_2158_3,455.2005559559437,7.42058983358819e-5,10.844672600500788,13,4.831732724780741e-4,7.420589833588193e-5,0.0018897264187963457
2150,1,0.706185717,0,0,0,0,NA,933.94347536898,0,0,NA,NA,NA,NA
2151,1,0.706618871,0,0,0,0,NA,1607.7704668747579,0,0,NA,NA,NA,NA
2152,3,0.706806707,0,0,0,0,3_2158_3,1091.1841306253395,7.42058983358819e-5,10.844672600500788,13,4.831732724780741e-4,7.420589833588193e-5,0.0018897264187963457
2153,3,0.706475351,0,0,0,0,3_2158_3,594.6683714142436,7.42058983358819e-5,10.844672600500788,13,4.831732724780741e-4,7.420589833588193e-5,0.0018897264187963457
2154,1,0.707029662,0,0,0,0,NA,1453.437481397121,0,0,NA,NA,NA,NA
2155,2,0.706632166,0,0,0,0,NA,7959.097270768682,0,0,NA,NA,NA,NA
2156,1,0.707153872,0,0,0,0,NA,3483.5087436537806,0,0,NA,NA,NA,NA
2157,7,0.708768244,0,0,0,0,7thOrderTrib_2157,1353.4012117637967,0,0,1,0,0,0
2167,1,0.706705448,0,0,0,0,NA,6961.1342611487225,0,0,NA,NA,NA,NA
2168,3,0.706606975,0,0,0,0,3_2158_3,2167.2360831906567,7.42058983358819e-5,10.844672600500788,13,4.831732724780741e-4,7.420589833588193e-5,0.0018897264187963457
2169,1,0.706209099,0,0,0,0,NA,694.8636934307825,0,0,NA,NA,NA,NA
2170,2,0.70732939,0,0,0,0,NA,734.2534500738291,0,0,NA,NA,NA,NA
2171,1,0.706881248,0,0,0,0,NA,915.1123605725808,0,0,NA,NA,NA,NA
2172,1,0.707172726,0,0,0,0,NA,5921.970692971796,0,0,NA,NA,NA,NA
2173,1,0.706815138,0,0,0,0,NA,431.6189543983464,0,0,NA,NA,NA,NA
2174,1,0.706781624,0,0,0,0,NA,4503.445144123898,0,0,NA,NA,NA,NA
2175,1,0.706934628,0,0,0,0,NA,1036.5613202354193,0,0,NA,NA,NA,NA
2176,2,0.706702773,0,0,0,0,NA,801.8246114776914,0,0,NA,NA,NA,NA
2177,1,0.707492439,0,0,0,0,NA,5335.394207555785,0,0,NA,NA,NA,NA
2178,1,0.706675571,0,0,0,0,NA,2366.6829117427924,0,0,NA,NA,NA,NA
2179,1,0.707462322,0,0,0,0,NA,744.314270330152,0,0,NA,NA,NA,NA
2180,2,0.707713142,0,0,0,0,NA,639.9104449142645,0,0,NA,NA,NA,NA
2181,2,0.706943093,0,0,0,0,NA,2072.8474707981686,0,0,NA,NA,NA,NA
2182,2,0.70740124,0,0,0,0,NA,311.9196953509388,0,0,NA,NA,NA,NA
2183,1,0.70723244,0,0,0,0,NA,993.4536171289175,0,0,NA,NA,NA,NA
2184,3,0.706486983,0,0,0,0,3_2158_3,5495.224447004364,7.42058983358819e-5,10.844672600500788,13,4.831732724780741e-4,7.420589833588193e-5,0.0018897264187963457
2191,1,0.70798927,0,0,0,0,NA,3620.375320679784,0,0,NA,NA,NA,NA
2192,2,0.707333229,0,0,0,0,NA,316.5982883040103,0,0,NA,NA,NA,NA
2193,2,0.706277185,0,0,0,0,NA,2035.8701621369523,0,0,NA,NA,NA,NA
2194,1,0.706710148,0,0,0,0,NA,376.4286690872566,0,0,NA,NA,NA,NA
2195,1,0.707640675,0,0,0,0,NA,9882.757958159995,0,0,NA,NA,NA,NA
2196,1,0.706764688,0,0,0,0,NA,1132.9043489645353,0,0,NA,NA,NA,NA
2197,2,0.706761345,0,0,0,0,NA,1467.8348017664102,0,0,NA,NA,NA,NA
2198,1,0.704488522,0,0,0,0,NA,2127.2844510026466,0,0,NA,NA,NA,NA
2199,3,0.706834608,0,0,0,0,3_2158_3,1847.7170747059804,7.42058983358819e-5,10.844672600500788,13,4.831732724780741e-4,7.420589833588193e-5,0.0018897264187963457
2200,1,0.707272715,0,0,0,0,NA,3597.325041431481,0,0,NA,NA,NA,NA
2201,4,0.706826755,0,0,0,0,4_2598_4,6604.007894627973,0,0,17,0,0,0
2202,1,0.706731632,0,0,0,0,NA,157.55192383470236,0,0,NA,NA,NA,NA
2203,1,0.70719577,0,0,0,0,NA,1203.2520400340295,0,0,NA,NA,NA,NA
2204,1,0.707764791,0,0,0,0,NA,4689.216817755044,0,0,NA,NA,NA,NA
2205,1,0.707441426,0,0,0,0,NA,4369.362679532546,0,0,NA,NA,NA,NA
2206,1,0.707708715,0,0,0,0,NA,1022.9198162267297,0,0,NA,NA,NA,NA
2207,1,0.707202437,0,0,0,0,NA,1093.768552194903,0,0,NA,NA,NA,NA
2208,1,0.706750898,0,0,0,0,NA,733.3844472606432,0,0,NA,NA,NA,NA
2260,3,0.704376107,0,0,0,0,3_2244_3,601.7404694994675,3.7347193432169017e-4,54.58030889757477,8,0.0038460527885463727,3.7347193432169033e-4,0.009510831305783207
2261,4,0.707018414,0,0,0,0,4_2190_4,402.858626620716,0,0,5,0,0,0
2262,2,0.706704453,0,0,0,0,NA,1476.137992143427,0,0,NA,NA,NA,NA
2263,5,0.705006041,19.006634590755876,8.165463366473572e-4,0.4869605242421245,119.33253127665472,5_4129_5,256.9065735605092,0.026082246709481116,3811.7377808636993,38,0.04189945730533856,0.02608224670948113,0.6642101473574831
2264,1,0.707186581,0,0,0,0,NA,313.0484514229316,0,0,NA,NA,NA,NA
2265,3,0.704402741,0,0,0,0,3_2244_3,2199.0065902141737,3.7347193432169017e-4,54.58030889757477,8,0.0038460527885463727,3.7347193432169033e-4,0.009510831305783207
2266,1,0.707028484,0,0,0,0,NA,71.95067140388731,0,0,NA,NA,NA,NA
2267,2,0.706689255,0,0,0,0,NA,395.98292058832027,0,0,NA,NA,NA,NA
2268,2,0.707774391,0,0,0,0,NA,2642.5758261831934,0,0,NA,NA,NA,NA
2335,3,0.707242133,0,0,0,0,3_2795_3,2006.2277650190815,0,0,5,0,0,0
2336,3,0.705117393,7.9588964318626205,3.4192311606568815e-4,0.2039113426599771,49.96966995118786,3_2114_3,5518.174236441748,0.0012123633773682494,177.17842105872808,4,0.01167586318112395,0.0012123633773682499,0.03087402962260381
2337,1,0.70695881,0,0,0,0,NA,8173.829201301095,0,0,NA,NA,NA,NA
2380,2,0.706677147,0,0,0,0,NA,502.76478090352464,0,0,NA,NA,NA,NA
2381,1,0.707781232,0,0,0,0,NA,759.3292267633819,0,0,NA,NA,NA,NA
2382,1,0.706536907,0,0,0,0,NA,645.0412307871982,0,0,NA,NA,NA,NA
2383,2,0.707471147,0,0,0,0,NA,291.58815227107607,0,0,NA,NA,NA,NA
2384,1,0.706793119,0,0,0,0,NA,1711.291994949421,0,0,NA,NA,NA,NA
2385,1,0.706874382,0,0,0,0,NA,641.4959313615311,0,0,NA,NA,NA,NA
2215,1,0.704935098,0,0,0,0,NA,4055.978592262809,0,0,NA,NA,NA,NA
2216,4,0.704927252,12.806560115061275,5.501841842160428e-4,0.3281111759996492,80.40556723388515,4_2332_4,5358.946160796784,0.007039369312412567,1028.7545494239098,15,0.024949548519707498,0.00703936931241257,0.17926448516421967
2217,2,0.707244276,0,0,0,0,NA,1391.4650063437098,0,0,NA,NA,NA,NA
2218,1,0.706685175,0,0,0,0,NA,1237.8347689783923,0,0,NA,NA,NA,NA
2219,2,0.706189615,0,0,0,0,NA,599.5068310579958,0,0,NA,NA,NA,NA
2220,2,0.706718667,0,0,0,0,NA,1339.68839729057,0,0,NA,NA,NA,NA
2221,1,0.706481421,0,0,0,0,NA,373.38462865019056,0,0,NA,NA,NA,NA
2222,3,0.704394929,0,0,0,0,3_2244_3,1593.8890579422657,3.7347193432169017e-4,54.58030889757477,8,0.0038460527885463727,3.7347193432169033e-4,0.009510831305783207
2223,2,0.706726441,0,0,0,0,NA,587.5953193473532,0,0,NA,NA,NA,NA
2224,1,0.70660559,0,0,0,0,NA,2635.994496221164,0,0,NA,NA,NA,NA
2225,2,0.707245355,0,0,0,0,NA,1298.2351974658825,0,0,NA,NA,NA,NA
2226,2,0.707395839,0,0,0,0,NA,2678.237224316841,0,0,NA,NA,NA,NA
2227,4,0.707018959,0,0,0,0,4_2190_4,440.38645296570354,0,0,5,0,0,0
2228,2,0.707338078,0,0,0,0,NA,1071.0210670694364,0,0,NA,NA,NA,NA
2229,1,0.704949535,0,0,0,0,NA,3251.6762591270544,0,0,NA,NA,NA,NA
2230,1,0.706669827,0,0,0,0,NA,207.8268845997437,0,0,NA,NA,NA,NA
2231,7,0.708792116,0,0,0,0,7thOrderTrib_2231,1115.7154566679155,0,0,1,0,0,0
2232,1,0.707717746,0,0,0,0,NA,132.19776208342955,0,0,NA,NA,NA,NA
2233,2,0.707716342,0,0,0,0,NA,623.0907208489764,0,0,NA,NA,NA,NA
2234,3,0.706847551,0,0,0,0,3_2158_3,1841.4071029615884,7.42058983358819e-5,10.844672600500788,13,4.831732724780741e-4,7.420589833588193e-5,0.0018897264187963457
2235,2,0.706731356,0,0,0,0,NA,763.5405537785872,0,0,NA,NA,NA,NA
2242,2,0.707293021,0,0,0,0,NA,2782.1777431999317,0,0,NA,NA,NA,NA
2243,1,0.707459528,0,0,0,0,NA,107.90906972820035,0,0,NA,NA,NA,NA
2244,3,0.7043592,8.693253850970073,3.7347193432169017e-4,0.22272598720328743,54.58030889757477,3_2244_3,5098.50623605545,3.7347193432169017e-4,54.58030889757477,8,0.0038460527885463727,3.7347193432169033e-4,0.009510831305783207
2245,1,0.706666964,0,0,0,0,NA,3374.8030825103897,0,0,NA,NA,NA,NA
2246,2,0.707443904,0,0,0,0,NA,4482.9395610835045,0,0,NA,NA,NA,NA
2247,1,0.707785605,0,0,0,0,NA,717.4560702522915,0,0,NA,NA,NA,NA
2248,2,0.706680231,0,0,0,0,NA,2728.3916775831935,0,0,NA,NA,NA,NA
2249,1,0.706705307,0,0,0,0,NA,1178.0964166394976,0,0,NA,NA,NA,NA
2250,1,0.70742693,0,0,0,0,NA,2743.4555569838753,0,0,NA,NA,NA,NA
2251,3,0.704390869,0,0,0,0,3_2244_3,1650.0159377641592,3.7347193432169017e-4,54.58030889757477,8,0.0038460527885463727,3.7347193432169033e-4,0.009510831305783207
2252,1,0.704494859,0,0,0,0,NA,54.474861268923405,0,0,NA,NA,NA,NA
2253,1,0.706923642,0,0,0,0,NA,600.1170604254208,0,0,NA,NA,NA,NA
2254,2,0.705314927,0,0,0,0,NA,1136.0084918248879,0,0,NA,NA,NA,NA
2255,1,0.707299352,0,0,0,0,NA,330.0696332137402,0,0,NA,NA,NA,NA
2256,2,0.706985195,0,0,0,0,NA,1686.5487078760534,0,0,NA,NA,NA,NA
2257,1,0.706887084,0,0,0,0,NA,672.1751239946802,0,0,NA,NA,NA,NA
2258,3,0.704391709,0,0,0,0,3_2244_3,204.35057462156354,3.7347193432169017e-4,54.58030889757477,8,0.0038460527885463727,3.7347193432169033e-4,0.009510831305783207
2259,1,0.706680322,0,0,0,0,NA,242.08765826927902,0,0,NA,NA,NA,NA
2269,2,0.707023749,0,0,0,0,NA,825.5368147015564,0,0,NA,NA,NA,NA
2270,2,0.706785887,0,0,0,0,NA,3266.047628027086,0,0,NA,NA,NA,NA
2271,1,0.707317267,0,0,0,0,NA,3291.2013208767426,0,0,NA,NA,NA,NA
2290,1,0.707217241,0,0,0,0,NA,137.56718432996283,0,0,NA,NA,NA,NA
2291,2,0.707191451,0,0,0,0,NA,437.463001704391,0,0,NA,NA,NA,NA
2292,3,0.706891881,0,0,0,0,3_2102_3,67.9128906208092,0,0,4,0,0,0
2293,2,0.707445585,0,0,0,0,NA,3442.3843123814895,0,0,NA,NA,NA,NA
2294,2,0.707367061,0,0,0,0,NA,5289.796002383986,0,0,NA,NA,NA,NA
2295,1,0.706721353,0,0,0,0,NA,4960.851557151591,0,0,NA,NA,NA,NA
2296,1,0.707687278,0,0,0,0,NA,12037.944681653444,0,0,NA,NA,NA,NA
2297,1,0.707338062,0,0,0,0,NA,153.97212475113503,0,0,NA,NA,NA,NA
2298,2,0.707197591,0,0,0,0,NA,3352.1250648745586,0,0,NA,NA,NA,NA
2299,7,0.708811967,0,0,0,0,7thOrderTrib_2299,780.719834990573,0,0,1,0,0,0
2300,1,0.706771058,0,0,0,0,NA,1893.1502724413913,0,0,NA,NA,NA,NA
2301,2,0.706739887,0,0,0,0,NA,1131.0838639830858,0,0,NA,NA,NA,NA
2302,2,0.707450991,0,0,0,0,NA,4621.97215558898,0,0,NA,NA,NA,NA
2303,4,0.70701771,0,0,0,0,4_2190_4,397.63807287399686,0,0,5,0,0,0
2304,2,0.707783763,0,0,0,0,NA,250.8248014636784,0,0,NA,NA,NA,NA
2305,1,0.707018059,0,0,0,0,NA,61.28956968445662,0,0,NA,NA,NA,NA
2306,2,0.707245092,0,0,0,0,NA,3337.4021731623156,0,0,NA,NA,NA,NA
2307,1,0.704478816,0,0,0,0,NA,1010.1911640665087,0,0,NA,NA,NA,NA
2308,2,0.706947566,0,0,0,0,NA,4441.645242203846,0,0,NA,NA,NA,NA
2309,4,0.707697242,0,0,0,0,4_2287_4,1719.8608103716672,0,0,27,0,0,0
2310,2,0.706871995,0,0,0,0,NA,877.12295676863,0,0,NA,NA,NA,NA
2320,1,0.707764265,0,0,0,0,NA,2542.16526507614,0,0,NA,NA,NA,NA
2321,3,0.707710353,5.757368794980353,2.4734301992397357e-4,0.14750698306276974,36.14745096074927,3_2865_3,2499.8611520370728,4.94005268942524e-4,72.19541201906728,3,0.0033361128652305994,4.940052689425241e-4,0.012580331600053889
2322,4,0.707682751,0,0,0,0,4_2287_4,299.0957870284768,0,0,27,0,0,0
2323,5,0.70492353,17.68083678214883,7.595885759988885e-4,0.4529928487530429,111.00855326220557,5_4129_5,183.442522059121,0.026082246709481116,3811.7377808636993,38,0.04189945730533856,0.02608224670948113,0.6642101473574831
2324,2,0.706975689,0,0,0,0,NA,662.2543983030149,0,0,NA,NA,NA,NA
2325,1,0.707482487,0,0,0,0,NA,2756.141934512809,0,0,NA,NA,NA,NA
2326,1,0.707197249,0,0,0,0,NA,876.2719983509033,0,0,NA,NA,NA,NA
2327,1,0.707813334,0,0,0,0,NA,3955.476396630531,0,0,NA,NA,NA,NA
2328,1,0.707421096,0,0,0,0,NA,2251.195271209911,0,0,NA,NA,NA,NA
2329,5,0.704933495,0,0,0,0,5_4129_5,1796.124387782659,0.026082246709481116,3811.7377808636993,38,0.04189945730533856,0.02608224670948113,0.6642101473574831
2330,2,0.706712022,0,0,0,0,NA,737.911388415076,0,0,NA,NA,NA,NA
2331,3,0.706494957,0,0,0,0,3_2158_3,33.91744915186935,7.42058983358819e-5,10.844672600500788,13,4.831732724780741e-4,7.420589833588193e-5,0.0018897264187963457
2332,4,0.705288265,17.409234925499756,7.479202556545133e-4,0.44603425848460615,109.30330992211752,4_2332_4,2507.2088526101506,0.007039369312412567,1028.7545494239098,15,0.024949548519707498,0.00703936931241257,0.17926448516421967
2333,3,0.706432794,0.4220387897500102,1.8131259695025788e-5,0.01081286796596448,2.649756685610154,3_2158_3,2403.3741975483886,7.42058983358819e-5,10.844672600500788,13,4.831732724780741e-4,7.420589833588193e-5,0.0018897264187963457
2334,1,0.706693717,0,0,0,0,NA,2740.700977481742,0,0,NA,NA,NA,NA
2338,1,0.706728149,0,0,0,0,NA,1304.2589671953406,0,0,NA,NA,NA,NA
2339,1,0.706005425,0,0,0,0,NA,4292.86571963639,0,0,NA,NA,NA,NA
2340,1,0.707280713,0,0,0,0,NA,1434.7750339930321,0,0,NA,NA,NA,NA
2341,3,0.706771724,0,0,0,0,3_2400_3,845.7242602599962,0,0,4,0,0,0
2342,1,0.704945018,0,0,0,0,NA,53.97251883129385,0,0,NA,NA,NA,NA
2343,2,0.70688756,0,0,0,0,NA,615.2011159961368,0,0,NA,NA,NA,NA
2344,1,0.707005826,0,0,0,0,NA,171.14077705185503,0,0,NA,NA,NA,NA
2345,2,0.704830356,0,0,0,0,NA,2806.1781950517284,0,0,NA,NA,NA,NA
2346,1,0.704442638,0,0,0,0,NA,1833.756361994305,0,0,NA,NA,NA,NA
2350,3,0.706724195,0,0,0,0,3_3109_3,5324.702596871042,0,0,10,0,0,0
2351,1,0.706739712,0,0,0,0,NA,817.5137953569769,0,0,NA,NA,NA,NA
2352,1,0.704459155,0,0,0,0,NA,1733.5998403846227,0,0,NA,NA,NA,NA
2407,2,0.708017345,0,0,0,0,NA,1496.5386941249583,0,0,NA,NA,NA,NA
2408,1,0.708051832,0,0,0,0,NA,729.1534198640692,0,0,NA,NA,NA,NA
2409,1,0.706725912,0,0,0,0,NA,1634.3128511302784,0,0,NA,NA,NA,NA
2410,1,0.706717861,0,0,0,0,NA,1136.766791345655,0,0,NA,NA,NA,NA
2411,1,0.7067092,0,0,0,0,NA,2842.1488325974224,0,0,NA,NA,NA,NA
2412,2,0.704433453,0,0,0,0,NA,2599.4801381674642,0,0,NA,NA,NA,NA
2545,2,0.706672289,0,0,0,0,NA,1103.7406090065622,0,0,NA,NA,NA,NA
2546,1,0.707673701,0,0,0,0,NA,17453.51787198605,0,0,NA,NA,NA,NA
2547,4,0.706904754,12.486471302488258,5.364328098704014e-4,0.31991032301695405,78.39590013289008,4_2547_4,2240.2309860102223,0.0040787969214718745,596.0876184946642,10,0.025877168425353165,0.004078796921471876,0.10387058808347491
2725,1,0.706985145,0,0,0,0,NA,1132.640861791764,0,0,NA,NA,NA,NA
2726,2,0.706725442,0,0,0,0,NA,1613.4229432215334,0,0,NA,NA,NA,NA
2727,3,0.707305547,0,0,0,0,3_2991_3,1000.0616841034291,3.808019433685625e-4,55.65153840971183,6,0.0016402342509346866,3.808019433685627e-4,0.009697497218554632
2728,1,0.707836032,0,0,0,0,NA,1462.883810374683,0,0,NA,NA,NA,NA
2729,1,0.706599071,0,0,0,0,NA,133.21008979697046,0,0,NA,NA,NA,NA
2730,7,0.708934755,0,0,0,0,7thOrderTrib_2730,1124.907832028602,0,0,1,0,0,0
2356,2,0.707008481,0,0,0,0,NA,352.54765734016877,0,0,NA,NA,NA,NA
2357,1,0.704985267,0,0,0,0,NA,4146.660017131389,0,0,NA,NA,NA,NA
2358,1,0.707213661,0,0,0,0,NA,213.0107561598057,0,0,NA,NA,NA,NA
2359,2,0.706887046,0,0,0,0,NA,195.32170315994475,0,0,NA,NA,NA,NA
2360,1,0.706857824,0,0,0,0,NA,2493.256239892633,0,0,NA,NA,NA,NA
2361,1,0.706671339,0,0,0,0,NA,1915.211433053249,0,0,NA,NA,NA,NA
2413,2,0.70750854,0,0,0,0,NA,151.70723250163013,0,0,NA,NA,NA,NA
2414,2,0.705136496,0,0,0,0,NA,1545.2799194950892,0,0,NA,NA,NA,NA
2415,1,0.706766184,0,0,0,0,NA,1932.3698586143882,0,0,NA,NA,NA,NA
2470,1,0.706941187,0,0,0,0,NA,886.1667752529266,0,0,NA,NA,NA,NA
2471,2,0.707680172,0,0,0,0,NA,317.62341210067564,0,0,NA,NA,NA,NA
2472,2,0.708062601,0,0,0,0,NA,1114.8523671342978,0,0,NA,NA,NA,NA
